var_name,Max_RH_pct,Rel_Hum_pct,Mean_RH_pct,ref_date
RHD000331H05,96,48,71,
RHD000332H05,97,65,83,
RHD000333H05,93,66,86,
RHD000334H05,75,47,63,
RHD000335H05,73,27,45,
RHD000336H05,91,28,43,
RHD000337H05,93,76,87,
RHD000338H05,90,71,84,
RHD000339H05,88,56,77,
RHD000340H05,87,55,73,
RHD000341H05,93,58,79,
RHD000342H05,90,51,71,
RHD000343H05,72,31,51,
RHD000344H05,79,26,47,
RHD000345H05,87,50,64,
RHD000346H05,94,49,72,
RHD000347H05,90,56,75,
RHD000348H05,93,54,74,
RHD000349H05,96,18,65,
RHD000350H05,93,50,75,
RHD000351H05,97,51,78,
RHD000352H05,93,58,81,
RHD000353H05,90,53,74,
RHD000354H05,90,41,60,
RHD000355H05,90,35,49,
RHD000356H05,90,58,74,
RHD000357H05,90,58,77,
RHD000358H05,87,44,67,
RHD000359H05,77,17,43,
RHD000360H05,76,23,44,
RHD000361H05,93,35,63,
RHD000362H05,93,52,75,
RHD000363H05,96,42,72,
RHD000364H05,80,34,55,
RHD000365H05,69,21,47,
RHD000366H05,87,50,59,
RHD000367H05,93,49,72,
RHD000368H05,89,61,77,
RHD000369H05,86,32,59,
RHD000370H05,89,36,61,
RHD000371H05,93,41,61,
RHD000372H05,100,77,87,
RHD000373H05,97,86,91,
RHD000374H05,93,69,83,
RHD000375H05,90,55,79,
RHD000376H05,86,47,66,
RHD000377H05,89,29,60,
RHD000378H05,80,52,68,
RHD000379H05,93,37,60,
RHD000380H05,96,36,73,
RHD000381H05,96,67,86,
RHD000382H05,87,44,69,
RHD000383H05,83,27,54,
RHD000384H05,79,28,54,
RHD000385H05,89,32,61,
RHD000386H05,96,40,69,
RHD000387H05,97,64,82,
RHD000388H05,100,86,94,
RHD000389H05,97,87,93,
RHD000390H05,97,93,95,
RHD000391H05,97,76,94,
RHD000392H05,97,40,94,
RHD000393H05,68,39,49,
RHD000394H05,58,27,38,
RHD000395H05,92,30,44,
RHD000396H05,97,33,63,
RHD000397H05,89,42,63,
RHD000398H05,92,35,53,
RHD000399H05,92,62,86,
RHD000400H05,92,56,72,
RHD000401H05,81,29,55,
RHD000402H05,89,22,48,
RHD000403H05,100,58,84,
RHD000404H05,89,28,57,
RHD000405H05,77,29,48,
RHD000406H05,93,38,74,
RHD000407H05,93,38,66,
RHD000408H05,92,51,75,
RHD000409H05,96,62,85,
RHD000410H05,100,44,69,
RHD000411H05,97,76,90,
RHD000412H05,97,57,77,
RHD000413H05,100,53,71,
RHD000414H05,90,41,66,
RHD000445H05,100,63,93,
RHD000446H05,76,37,60,
RHD000447H05,60,26,45,
RHD000448H05,83,30,50,
RHD000449H05,87,37,63,
RHD000450H05,86,52,69,
RHD000451H05,93,37,66,
RHD000452H05,93,57,77,
RHD000453H05,83,22,54,
RHD000454H05,87,51,61,
RHD000455H05,97,40,77,
RHD000456H05,96,68,82,
RHD000457H05,93,55,77,
RHD000458H05,96,56,79,
RHD000459H05,93,76,83,
RHD000460H05,87,35,62,
RHD000461H05,84,57,66,
RHD000462H05,84,60,73,
RHD000463H05,83,65,73,
RHD000464H05,87,73,81,
RHD000465H05,87,76,84,
RHD000466H05,87,69,81,
RHD000467H05,87,49,70,
RHD000468H05,91,39,67,
RHD000469H05,84,49,69,
RHD000470H05,91,46,72,
RHD000471H05,90,44,69,
RHD000472H05,78,43,56,
RHD000473H05,73,25,48,
RHD000474H05,63,24,46,
RHD000475H05,86,22,44,
RHD000476H05,86,54,73,
RHD000477H05,88,75,82,
RHD000478H05,88,52,72,
RHD000479H05,91,72,85,
RHD000480H05,90,59,82,
RHD000481H05,88,55,74,
RHD000482H05,85,48,67,
RHD000483H05,84,44,68,
RHD000484H05,90,39,67,
RHD000485H05,74,21,47,
RHD000486H05,77,15,43,
RHD000487H05,86,32,58,
RHD000488H05,83,29,58,
RHD000489H05,71,24,49,
RHD000490H05,74,28,48,
RHD000491H05,69,31,48,
RHD000492H05,84,24,39,
RHD000493H05,87,35,61,
RHD000494H05,87,53,73,
RHD000495H05,91,60,76,
RHD000496H05,79,60,69,
RHD000497H05,72,27,49,
RHD000498H05,60,21,41,
RHD000499H05,82,25,42,
RHD000500H05,87,31,55,
RHD000501H05,90,64,78,
RHD000502H05,88,49,72,
RHD000503H05,88,49,74,
RHD000504H05,74,24,46,
RHD000505H05,74,25,45,
RHD000506H05,77,25,49,
RHD000507H05,79,32,54,
RHD000508H05,79,34,55,
RHD000509H05,79,32,56,
RHD000510H05,82,33,59,
RHD000511H05,82,46,68,
RHD000512H05,85,39,61,
RHD000513H05,88,34,60,
RHD000514H05,85,37,60,
RHD000515H05,85,32,57,
RHD000516H05,85,34,55,
RHD000517H05,71,29,48,
RHD000518H05,84,22,42,
RHD000519H05,88,29,54,
RHD000520H05,90,47,74,
RHD000521H05,85,63,77,
RHD000522H05,91,52,77,
RHD000523H05,87,53,69,
RHD000524H05,69,28,46,
RHD000525H05,61,21,39,
RHD000526H05,72,17,36,
RHD000527H05,74,30,48,
RHD000528H05,74,20,47,
RHD000529H05,82,25,49,
RHD000530H05,85,28,54,
RHD000531H05,82,25,54,
RHD000532H05,85,30,57,
RHD000533H05,79,26,50,
RHD000534H05,61,19,39,
RHD000535H05,60,22,38,
RHD000536H05,58,21,36,
RHD000537H05,60,21,34,
RHD000538H05,85,24,43,
RHD000539H05,88,39,59,
RHD000540H05,88,18,52,
RHD000541H05,82,20,45,
RHD000542H05,63,24,41,
RHD000543H05,67,23,43,
RHD000544H05,77,25,48,
RHD000545H05,74,29,51,
RHD000546H05,65,25,42,
RHD000547H05,74,20,40,
RHD000548H05,85,22,49,
RHD000549H05,79,23,46,
RHD000550H05,79,20,45,
RHD000551H05,65,14,31,
RHD000552H05,75,22,35,
RHD000553H05,85,23,52,
RHD000554H05,88,25,54,
RHD000555H05,85,29,56,
RHD000556H05,79,26,53,
RHD000557H05,77,29,53,
RHD000558H05,82,26,55,
RHD000559H05,82,27,54,
RHD000560H05,82,26,52,
RHD000561H05,80,28,52,
RHD000562H05,82,29,52,
RHD000563H05,87,28,53,
RHD000564H05,82,29,54,
RHD000565H05,77,21,46,
RHD000566H05,74,26,47,
RHD000567H05,79,28,48,
RHD000568H05,79,29,51,
RHD000569H05,82,29,53,
RHD000570H05,79,27,53,
RHD000571H05,85,22,54,
RHD000572H05,88,26,54,
RHD000573H05,85,27,55,
RHD000574H05,82,27,54,
RHD000575H05,77,26,50,
RHD000576H05,76,29,50,
RHD000577H05,85,26,53,
RHD000578H05,82,31,55,
RHD000579H05,85,29,55,
RHD000580H05,87,28,55,
RHD000581H05,87,25,54,
RHD000582H05,85,31,56,
RHD000583H05,85,30,56,
RHD000584H05,85,33,58,
RHD000585H05,88,36,59,
RHD000586H05,82,35,59,
RHD000587H05,82,38,60,
RHD000588H05,85,38,61,
RHD000589H05,82,35,60,
RHD000590H05,88,38,66,
RHD000591H05,90,49,68,
RHD000592H05,90,57,77,
RHD000593H05,87,48,67,
RHD000594H05,88,46,68,
RHD000595H05,82,41,62,
RHD000596H05,79,40,58,
RHD000597H05,88,38,59,
RHD000598H05,90,36,60,
RHD000599H05,88,40,61,
RHD000600H05,87,39,61,
RHD000601H05,87,37,61,
RHD000602H05,88,41,63,
RHD000603H05,85,46,64,
RHD000604H05,85,43,64,
RHD000605H05,88,48,65,
RHD000606H05,82,49,66,
RHD000607H05,85,51,67,
RHD000608H05,85,45,65,
RHD000609H05,88,41,65,
RHD000610H05,87,40,65,
RHD000611H05,88,54,70,
RHD000612H05,85,46,66,
RHD000613H05,85,49,70,
RHD000614H05,88,51,69,
RHD000615H05,90,47,68,
RHD000616H05,91,51,70,
RHD000617H05,84,51,67,
RHD000618H05,88,51,69,
RHD000619H05,85,44,65,
RHD000620H05,91,42,76,
RHD000621H05,87,22,61,
RHD000622H05,87,45,66,
RHD000623H05,87,55,76,
RHD000624H05,85,51,71,
RHD000625H05,87,37,58,
RHD000626H05,84,39,61,
RHD000627H05,87,42,63,
RHD000628H05,87,39,62,
RHD000629H05,87,41,67,
RHD000630H05,82,49,67,
RHD000631H05,84,40,60,
RHD000632H05,81,39,58,
RHD000633H05,79,30,52,
RHD000634H05,87,45,64,
RHD000635H05,93,43,67,
RHD000636H05,84,50,68,
RHD000637H05,84,43,61,
RHD000638H05,84,58,73,
RHD000639H05,88,59,73,
RHD000640H05,87,41,64,
RHD000641H05,84,43,62,
RHD000642H05,93,43,66,
RHD000643H05,93,59,78,
RHD000644H05,94,61,83,
RHD000645H05,93,56,81,
RHD000646H05,90,79,85,
RHD000647H05,94,54,75,
RHD000648H05,94,59,79,
RHD000649H05,93,77,87,
RHD000650H05,91,69,84,
RHD000651H05,94,65,81,
RHD000652H05,88,48,74,
RHD000653H05,88,57,72,
RHD000654H05,94,49,72,
RHD000655H05,88,65,78,
RHD000656H05,91,46,65,
RHD000657H05,97,53,71,
RHD000658H05,70,33,50,
RHD000659H05,87,26,51,
RHD000660H05,84,37,63,
RHD000661H05,90,53,73,
RHD000662H05,93,47,73,
RHD000663H05,90,59,78,
RHD000664H05,84,62,71,
RHD000665H05,77,52,66,
RHD000666H05,75,62,69,
RHD000667H05,87,36,54,
RHD000668H05,93,58,76,
RHD000669H05,93,69,84,
RHD000670H05,90,49,72,
RHD000671H05,84,47,68,
RHD000672H05,80,24,47,
RHD000673H05,84,27,43,
RHD000674H05,91,37,61,
RHD000675H05,90,69,80,
RHD000676H05,90,36,63,
RHD000677H05,86,42,66,
RHD000678H05,90,39,64,
RHD000679H05,93,61,76,
RHD000680H05,93,63,76,
RHD000681H05,93,73,85,
RHD000682H05,93,80,91,
RHD000683H05,93,82,90,
RHD000684H05,87,49,68,
RHD000685H05,94,53,75,
RHD000686H05,91,55,75,
RHD000687H05,93,53,67,
RHD000688H05,97,25,53,
RHD000689H05,93,50,71,
RHD000690H05,85,44,77,
RHD000691H05,65,44,54,
RHD000692H05,93,22,42,
RHD000693H05,93,50,67,
RHD000694H05,93,54,74,
RHD000695H05,84,18,46,
RHD000696H05,91,33,67,
RHD000697H05,93,51,74,
RHD000698H05,93,55,77,
RHD000699H05,93,58,85,
RHD000700H05,70,37,54,
RHD000701H05,62,28,41,
RHD000702H05,77,35,44,
RHD000703H05,80,29,55,
RHD000704H05,91,57,84,
RHD000705H05,78,34,55,
RHD000706H05,60,35,48,
RHD000707H05,84,33,50,
RHD000708H05,90,62,73,
RHD000709H05,97,46,72,
RHD000710H05,90,63,80,
RHD000711H05,93,48,72,
RHD000712H05,93,46,71,
RHD000713H05,93,64,79,
RHD000714H05,90,53,76,
RHD000715H05,93,35,65,
RHD000716H05,90,31,57,
RHD000717H05,93,39,55,
RHD000718H05,94,64,83,
RHD000719H05,90,60,76,
RHD000720H05,97,34,69,
RHD000721H05,87,12,39,
RHD000722H05,87,51,71,
RHD000723H05,84,49,71,
RHD000724H05,90,49,60,
RHD000725H05,90,38,65,
RHD000726H05,91,37,67,
RHD000727H05,93,53,77,
RHD000728H05,96,48,77,
RHD000729H05,86,45,69,
RHD000730H05,64,35,51,
RHD000731H05,91,29,49,
RHD000732H05,87,39,54,
RHD000733H05,96,58,80,
RHD000734H05,93,17,57,
RHD000735H05,90,44,70,
RHD000736H05,89,33,63,
RHD000737H05,86,53,70,
RHD000738H05,92,47,64,
RHD000739H05,97,36,71,
RHD000740H05,97,74,90,
RHD000741H05,90,76,84,
RHD000742H05,97,50,78,
RHD000743H05,97,50,76,
RHD000744H05,97,48,73,
RHD000745H05,93,51,79,
RHD000746H05,93,85,91,
RHD000747H05,93,85,90,
RHD000748H05,93,85,90,
RHD000749H05,97,89,92,
RHD000750H05,97,69,90,
RHD000751H05,97,69,91,
RHD000752H05,86,36,64,
RHD000753H05,89,37,64,
RHD000754H05,77,53,68,
RHD000755H05,93,58,84,
RHD000756H05,96,29,50,
RHD000757H05,97,33,58,
RHD000758H05,93,47,81,
RHD000759H05,80,45,62,
RHD000760H05,90,24,38,
RHD000761H05,96,28,62,
RHD000762H05,100,62,87,
RHD000763H05,97,73,87,
RHD000764H05,93,50,73,
RHD000765H05,77,27,51,
RHD000766H05,91,22,46,
RHD000767H05,93,32,47,
RHD000768H05,97,54,80,
RHD000769H05,97,56,81,
RHD000770H05,90,46,66,
RHD000771H05,87,30,51,
RHD000772H05,97,52,80,
RHD000773H05,87,44,68,
RHD000774H05,76,32,52,
RHD000775H05,87,26,52,
RHD000776H05,93,26,58,
RHD000777H05,91,72,85,
RHD000778H05,97,62,82,
RHD000779H05,97,39,67,
RHD000871H05,62,22,39,
RHD000872H05,65,25,42,
RHD000873H05,67,21,40,
RHD000874H05,66,17,35,
RHD000875H05,82,24,41,
RHD000876H05,94,31,61,
RHD000877H05,91,32,63,
RHD000878H05,74,34,53,
RHD000879H05,87,32,60,
RHD000880H05,90,33,61,
RHD000881H05,94,38,65,
RHD000882H05,91,43,68,
RHD000883H05,94,41,66,
RHD000884H05,96,47,72,
RHD000885H05,84,44,68,
RHD000886H05,73,44,57,
RHD000887H05,84,31,55,
RHD000888H05,76,42,58,
RHD000889H05,76,39,55,
RHD000890H05,85,42,62,
RHD000891H05,82,38,61,
RHD000892H05,90,39,61,
RHD000893H05,94,36,63,
RHD000894H05,94,43,77,
RHD000895H05,97,44,70,
RHD000896H05,94,47,71,
RHD000897H05,97,55,80,
RHD000898H05,94,65,88,
RHD000899H05,97,49,79,
RHD000900H05,97,51,75,
RHD000901H05,91,23,60,
RHD000902H05,94,73,89,
RHD000903H05,91,61,81,
RHD000904H05,90,35,65,
RHD000905H05,90,34,65,
RHD000906H05,88,46,66,
RHD000907H05,88,44,64,
RHD000908H05,94,34,67,
RHD000909H05,96,54,77,
RHD000910H05,94,46,79,
RHD000911H05,94,44,71,
RHD000912H05,91,44,75,
RHD000913H05,94,63,83,
RHD000914H05,88,46,75,
RHD000915H05,90,26,55,
RHD000916H05,90,30,59,
RHD000917H05,88,31,57,
RHD000918H05,88,41,64,
RHD000919H05,85,33,59,
RHD000920H05,90,33,64,
RHD000921H05,82,29,55,
RHD000922H05,85,30,65,
RHD000923H05,85,30,59,
RHD000924H05,88,30,57,
RHD000925H05,87,27,57,
RHD000926H05,88,36,62,
RHD000927H05,85,32,61,
RHD000928H05,88,27,54,
RHD000929H05,90,29,56,
RHD000930H05,87,27,56,
RHD000931H05,82,29,55,
RHD000932H05,88,23,54,
RHD000933H05,88,30,57,
RHD000934H05,88,32,59,
RHD000935H05,87,30,60,
RHD000936H05,82,34,61,
RHD000937H05,87,28,57,
RHD000938H05,85,27,53,
RHD000939H05,90,28,56,
RHD000940H05,87,29,55,
RHD000941H05,85,28,60,
RHD000942H05,88,28,54,
RHD000943H05,85,28,56,
RHD000944H05,85,27,55,
RHD000945H05,82,27,54,
RHD000946H05,85,24,49,
RHD000947H05,88,33,57,
RHD000948H05,88,37,64,
RHD000949H05,87,29,58,
RHD000950H05,85,27,53,
RHD000951H05,88,22,52,
RHD000952H05,72,30,49,
RHD000953H05,70,17,42,
RHD000954H05,85,28,51,
RHD000955H05,88,29,54,
RHD000956H05,85,31,56,
RHD000957H05,88,30,57,
RHD000958H05,90,30,57,
RHD000959H05,90,30,56,
RHD000960H05,90,30,57,
RHD000961H05,90,31,59,
RHD000962H05,88,46,67,
RHD000963H05,82,38,61,
RHD000964H05,85,26,43,
RHD000965H05,85,19,50,
RHD000966H05,85,33,60,
RHD000967H05,88,25,51,
RHD000968H05,90,24,52,
RHD000969H05,85,28,52,
RHD000970H05,82,26,48,
RHD000971H05,85,33,56,
RHD000972H05,87,35,57,
RHD000973H05,77,29,52,
RHD000974H05,85,31,54,
RHD000975H05,88,34,58,
RHD000976H05,88,35,59,
RHD000977H05,90,28,57,
RHD000978H05,85,34,60,
RHD000979H05,88,34,60,
RHD000980H05,85,29,57,
RHD000981H05,82,33,59,
RHD000982H05,90,36,60,
RHD000983H05,90,32,60,
RHD000984H05,91,35,60,
RHD000985H05,85,40,64,
RHD000986H05,82,42,62,
RHD000987H05,88,43,65,
RHD000988H05,87,44,64,
RHD000989H05,84,47,69,
RHD000990H05,82,46,64,
RHD000991H05,91,48,70,
RHD000992H05,90,54,75,
RHD000994H05,85,41,63,
RHD000995H05,85,38,62,
RHD000996H05,85,34,56,
RHD000997H05,84,25,54,
RHD000998H05,90,26,51,
RHD000999H05,93,39,66,
RHD001000H05,87,53,72,
RHD001001H05,87,53,71,
RHD001002H05,87,69,80,
RHD001003H05,87,43,66,
RHD001004H05,85,44,64,
RHD001005H05,88,38,64,
RHD001006H05,82,34,58,
RHD001007H05,88,37,65,
RHD001008H05,82,50,65,
RHD001009H05,90,43,66,
RHD001010H05,87,45,65,
RHD001011H05,90,50,67,
RHD001012H05,93,44,67,
RHD001013H05,91,47,70,
RHD001014H05,88,44,66,
RHD001015H05,88,52,69,
RHD001016H05,88,44,66,
RHD001017H05,93,54,73,
RHD001018H05,93,57,75,
RHD001019H05,93,61,81,
RHD001020H05,91,50,71,
RHD001021H05,88,53,71,
RHD001022H05,90,45,68,
RHD001023H05,90,55,74,
RHD001024H05,91,55,71,
RHD001025H05,84,51,71,
RHD001026H05,91,51,71,
RHD001027H05,87,45,60,
RHD001028H05,90,48,67,
RHD001029H05,91,82,89,
RHD001030H05,84,45,68,
RHD001031H05,84,43,66,
RHD001032H05,87,46,67,
RHD001033H05,85,58,74,
RHD001034H05,82,55,69,
RHD001035H05,81,38,61,
RHD001036H05,87,43,63,
RHD001037H05,93,63,78,
RHD001038H05,90,58,75,
RHD001039H05,90,58,80,
RHD001040H05,82,24,41,
RHD001041H05,88,21,59,
RHD001042H05,87,61,75,
RHD001043H05,81,51,67,
RHD001044H05,90,46,67,
RHD001045H05,81,20,45,
RHD001046H05,52,16,31,
RHD001047H05,87,15,33,
RHD001048H05,91,23,47,
RHD001049H05,94,37,70,
RHD001050H05,91,63,82,
RHD001051H05,93,34,59,
RHD001052H05,78,34,56,
RHD001053H05,64,29,45,
RHD001054H05,77,27,49,
RHD001055H05,90,31,58,
RHD001056H05,82,49,69,
RHD001057H05,93,40,66,
RHD001058H05,87,30,58,
RHD001059H05,86,21,48,
RHD001060H05,66,14,36,
RHD001061H05,68,18,42,
RHD001062H05,82,21,43,
RHD001063H05,90,46,66,
RHD001064H05,90,53,84,
RHD001065H05,77,22,48,
RHD001066H05,93,18,42,
RHD001067H05,90,29,47,
RHD001068H05,93,56,81,
RHD001069H05,89,33,60,
RHD001070H05,77,38,54,
RHD001071H05,90,45,72,
RHD001072H05,72,29,49,
RHD001073H05,61,20,39,
RHD001074H05,79,46,60,
RHD001075H05,86,35,60,
RHD001076H05,86,36,60,
RHD001077H05,86,56,78,
RHD001078H05,84,45,57,
RHD001079H05,90,51,74,
RHD001080H05,87,48,70,
RHD001081H05,96,54,76,
RHD001082H05,84,40,64,
RHD001083H05,77,27,49,
RHD001084H05,73,19,43,
RHD001085H05,89,19,44,
RHD001086H05,89,35,60,
RHD001087H05,93,85,88,
RHD001088H05,89,65,76,
RHD001089H05,92,54,87,
RHD001090H05,89,52,74,
RHD001091H05,93,47,64,
RHD001092H05,93,53,77,
RHD001093H05,90,51,64,
RHD001094H05,65,17,39,
RHD001095H05,87,35,53,
RHD001096H05,90,44,68,
RHD001097H05,91,58,81,
RHD001098H05,83,36,63,
RHD001099H05,68,21,45,
RHD001100H05,77,23,46,
RHD001101H05,86,49,71,
RHD001102H05,86,26,56,
RHD001103H05,79,24,49,
RHD001104H05,76,25,51,
RHD001105H05,78,24,47,
RHD001106H05,73,31,51,
RHD001107H05,82,33,58,
RHD001108H05,81,30,55,
RHD001109H05,86,59,70,
RHD001110H05,93,75,83,
RHD001111H05,97,85,90,
RHD001112H05,93,73,85,
RHD001113H05,93,58,86,
RHD001114H05,75,24,51,
RHD001115H05,79,21,48,
RHD001116H05,65,26,46,
RHD001117H05,85,38,49,
RHD001118H05,93,38,52,
RHD001119H05,93,45,81,
RHD001120H05,93,47,79,
RHD001121H05,63,29,44,
RHD001122H05,58,24,41,
RHD001123H05,65,22,37,
RHD001124H05,78,39,49,
RHD001125H05,93,48,72,
RHD001126H05,89,45,67,
RHD001127H05,73,20,45,
RHD001128H05,81,32,55,
RHD001129H05,78,31,45,
RHD001130H05,85,23,52,
RHD001131H05,89,24,60,
RHD001132H05,90,42,73,
RHD001133H05,89,26,56,
RHD001134H05,87,25,44,
RHD001135H05,90,57,74,
RHD001136H05,93,59,87,
RHD001137H05,72,54,65,
RHD001138H05,86,40,58,
RHD001139H05,93,33,64,
RHD001140H05,83,37,57,
RHD001141H05,78,23,51,
RHD001142H05,77,38,56,
RHD001143H05,76,49,68,
RHD001144H05,93,58,76,
RHD001145H05,97,62,81,
RHD001146H05,94,60,78,
RHD001147H05,91,60,77,
RHD001148H05,93,54,73,
RHD001149H05,93,56,78,
RHD001150H05,93,66,82,
RHD001151H05,90,58,75,
RHD001152H05,87,54,73,
RHD001153H05,87,52,72,
RHD001154H05,89,41,68,
RHD001155H05,86,51,71,
RHD001156H05,87,46,63,
RHD001157H05,93,61,80,
RHD001158H05,90,58,77,
RHD001159H05,87,58,78,
RHD001160H05,96,56,77,
RHD001161H05,93,61,86,
RHD001162H05,93,60,76,
RHD001163H05,85,29,53,
RHD001164H05,90,36,53,
RHD001165H05,90,57,78,
RHD001166H05,96,67,84,
RHD001167H05,93,52,79,
RHD001168H05,85,54,61,
RHD001169H05,91,38,61,
RHD001170H05,93,60,79,
RHD001171H05,93,56,80,
RHD001172H05,97,71,87,
RHD001173H05,97,62,83,
RHD001174H05,90,54,78,
RHD001175H05,86,55,73,
RHD001176H05,89,37,65,
RHD001177H05,93,51,79,
RHD001178H05,93,55,81,
RHD001179H05,79,38,53,
RHD001180H05,93,47,65,
RHD001181H05,87,58,75,
RHD001182H05,83,34,62,
RHD001183H05,90,29,53,
RHD001184H05,93,56,75,
RHD001185H05,93,48,78,
RHD001186H05,61,27,44,
RHD001187H05,81,33,43,
RHD001188H05,87,48,69,
RHD001189H05,97,47,74,
RHD001190H05,93,49,74,
RHD001191H05,84,47,65,
RHD001192H05,73,27,48,
RHD001193H05,87,39,59,
RHD001194H05,91,39,63,
RHD001195H05,93,47,73,
RHD001196H05,90,52,75,
RHD001197H05,90,48,73,
RHD001198H05,89,44,70,
RHD001199H05,80,38,61,
RHD001200H05,89,40,60,
RHD001201H05,86,50,73,
RHD001202H05,93,81,88,
RHD001203H05,97,52,74,
RHD001204H05,81,37,62,
RHD001205H05,72,29,51,
RHD001206H05,68,23,46,
RHD001207H05,62,20,33,
RHD001208H05,88,19,36,
RHD001209H05,90,28,64,
RHD001210H05,96,59,80,
RHD001211H05,94,61,80,
RHD001212H05,93,52,75,
RHD001213H05,91,55,79,
RHD001214H05,87,49,67,
RHD001215H05,91,48,69,
RHD001216H05,93,53,75,
RHD001217H05,87,47,67,
