var_name,Max_RH_pct,Rel_Hum_pct,Mean_RH_pct,ref_date
RHD000501H04,100,73,91,
RHD000502H04,100,52,77,
RHD000503H04,100,54,85,
RHD000504H04,96,48,76,
RHD000505H04,93,48,73,
RHD000506H04,92,48,68,
RHD000507H04,96,70,87,
RHD000508H04,83,43,63,
RHD000509H04,100,44,80,
RHD000510H04,100,40,79,
RHD000511H04,100,47,75,
RHD000512H04,86,44,64,
RHD000513H04,83,47,64,
RHD000514H04,100,77,93,
RHD000515H04,100,79,92,
RHD000516H04,100,46,86,
RHD000517H04,100,58,83,
RHD000518H04,97,55,80,
RHD000519H04,97,48,76,
RHD000520H04,97,48,80,
RHD000521H04,100,78,91,
RHD000522H04,100,96,97,
RHD000523H04,93,68,80,
RHD000524H04,93,46,73,
RHD000525H04,93,77,85,
RHD000526H04,100,86,95,
RHD000527H04,100,96,97,
RHD000528H04,97,72,92,
RHD000529H04,97,47,71,
RHD000530H04,90,41,69,
RHD000531H04,97,35,68,
RHD000532H04,100,45,70,
RHD000533H04,100,87,95,
RHD000534H04,96,43,70,
RHD000535H04,83,37,58,
RHD000536H04,78,53,66,
RHD000537H04,96,39,62,
RHD000538H04,97,60,83,
RHD000539H04,100,56,84,
RHD000540H04,100,74,91,
RHD000541H04,100,77,90,
RHD000542H04,97,70,89,
RHD000543H04,100,79,91,
RHD000544H04,100,47,75,
RHD000545H04,97,50,74,
RHD000546H04,96,50,75,
RHD000547H04,96,46,74,
RHD000548H04,93,55,76,
RHD000549H04,93,51,72,
RHD000550H04,87,34,59,
RHD000551H04,78,37,54,
RHD000552H04,100,47,79,
RHD000553H04,100,74,90,
RHD000554H04,97,76,85,
RHD000555H04,96,48,77,
RHD000556H04,100,53,82,
RHD000557H04,100,74,90,
RHD000558H04,93,66,73,
RHD000559H04,78,50,63,
RHD000560H04,87,37,61,
RHD000561H04,97,48,72,
RHD000562H04,93,41,68,
RHD000563H04,78,43,58,
RHD000564H04,97,44,67,
RHD000565H04,100,82,91,
RHD000566H04,100,69,87,
RHD000567H04,100,74,89,
RHD000568H04,91,48,71,
RHD000569H04,97,42,72,
RHD000570H04,97,64,80,
RHD000571H04,97,49,76,
RHD000572H04,100,67,87,
RHD000573H04,71,37,55,
RHD000574H04,97,52,72,
RHD000575H04,100,84,90,
RHD000576H04,90,41,69,
RHD000577H04,93,41,65,
RHD000578H04,96,66,78,
RHD000579H04,90,48,63,
RHD000580H04,81,32,56,
RHD000581H04,76,33,54,
RHD000582H04,93,34,62,
RHD000583H04,81,40,62,
RHD000584H04,94,65,78,
RHD000585H04,100,57,78,
RHD000586H04,97,72,85,
RHD000587H04,97,53,76,
RHD000588H04,97,65,84,
RHD000589H04,90,49,70,
RHD000590H04,93,32,60,
RHD000591H04,94,44,65,
RHD000592H04,97,76,87,
RHD000593H04,97,46,73,
RHD000594H04,96,62,82,
RHD000595H04,100,76,91,
RHD000596H04,100,61,84,
RHD000597H04,100,90,96,
RHD000598H04,97,72,87,
RHD000599H04,97,76,89,
RHD000600H04,94,69,83,
RHD000601H04,96,36,65,
RHD000602H04,87,36,60,
RHD000603H04,100,55,77,
RHD000604H04,100,72,90,
RHD000605H04,97,67,83,
RHD000606H04,97,67,82,
RHD000607H04,96,55,78,
RHD000608H04,100,57,79,
RHD000609H04,97,71,85,
RHD000610H04,97,57,78,
RHD000611H04,100,74,90,
RHD000612H04,96,54,75,
RHD000613H04,97,57,78,
RHD000614H04,96,52,76,
RHD000615H04,97,62,84,
RHD000616H04,97,71,88,
RHD000617H04,97,79,88,
RHD000618H04,100,71,89,
RHD000619H04,100,82,95,
RHD000620H04,100,78,93,
RHD000621H04,93,64,79,
RHD000622H04,90,55,68,
RHD000623H04,93,55,71,
RHD000624H04,90,59,75,
RHD000625H04,87,44,65,
RHD000626H04,97,39,70,
RHD000627H04,96,41,76,
RHD000628H04,87,43,62,
RHD000629H04,97,76,86,
RHD000630H04,100,46,71,
RHD000631H04,100,74,87,
RHD000632H04,87,52,72,
RHD000633H04,97,37,68,
RHD000634H04,93,39,69,
RHD000635H04,96,39,64,
RHD000636H04,83,36,58,
RHD000637H04,93,39,64,
RHD000638H04,83,40,62,
RHD000639H04,80,50,64,
RHD000640H04,90,63,74,
RHD000641H04,97,31,65,
RHD000642H04,96,47,75,
RHD000643H04,100,50,78,
RHD000644H04,93,43,70,
RHD000645H04,90,30,59,
RHD000646H04,83,27,57,
RHD000647H04,83,23,54,
RHD000648H04,83,24,51,
RHD000649H04,74,35,51,
RHD000650H04,87,24,55,
RHD000651H04,97,31,66,
RHD000652H04,93,50,72,
RHD000653H04,100,46,67,
RHD000654H04,100,87,98,
RHD000655H04,87,54,67,
RHD000656H04,74,28,50,
RHD000657H04,81,22,40,
RHD000658H04,84,19,60,
RHD000659H04,77,19,52,
RHD000660H04,62,23,38,
RHD000661H04,87,35,54,
RHD000662H04,84,25,57,
RHD000663H04,93,24,58,
RHD000664H04,93,37,65,
RHD000665H04,77,27,47,
RHD000666H04,93,26,56,
RHD000667H04,96,24,57,
RHD000668H04,97,28,60,
RHD000669H04,100,51,77,
RHD000670H04,97,53,77,
RHD000671H04,86,51,69,
RHD000672H04,93,44,68,
RHD000673H04,100,44,71,
RHD000674H04,100,96,99,
RHD000675H04,100,92,95,
RHD000676H04,100,59,78,
RHD000677H04,97,57,81,
RHD000678H04,89,66,80,
RHD000679H04,89,51,66,
RHD000680H04,89,49,69,
RHD000681H04,100,59,82,
RHD000682H04,100,75,89,
RHD000683H04,93,36,68,
RHD000684H04,80,31,58,
RHD000685H04,86,33,54,
RHD000686H04,56,34,43,
RHD000687H04,100,36,82,
RHD000688H04,100,75,93,
RHD000689H04,100,87,97,
RHD000690H04,83,24,57,
RHD000691H04,75,24,49,
RHD000692H04,72,19,37,
RHD000693H04,93,23,51,
RHD000694H04,89,32,63,
RHD000695H04,89,33,60,
RHD000696H04,76,21,45,
RHD000697H04,80,22,36,
RHD000698H04,100,52,84,
RHD000699H04,100,83,96,
RHD000700H04,100,65,87,
RHD000701H04,90,43,65,
RHD000702H04,63,17,39,
RHD000703H04,100,75,92,
RHD000704H04,89,54,69,
RHD000705H04,79,24,40,
RHD000706H04,85,33,59,
RHD000707H04,97,46,78,
RHD000708H04,92,23,60,
RHD000709H04,100,23,56,
RHD000710H04,100,65,86,
RHD000711H04,79,37,58,
RHD000712H04,100,72,94,
RHD000713H04,89,46,75,
RHD000714H04,76,19,50,
RHD000715H04,86,36,56,
RHD000716H04,51,30,37,
RHD000717H04,97,30,57,
RHD000718H04,93,61,78,
RHD000719H04,79,22,47,
RHD000720H04,76,42,56,
RHD000721H04,100,76,92,
RHD000722H04,100,77,88,
RHD000723H04,82,46,69,
RHD000724H04,96,62,79,
RHD000725H04,96,65,79,
RHD000726H04,70,39,56,
RHD000727H04,64,47,57,
RHD000728H04,96,27,57,
RHD000729H04,78,24,45,
RHD000730H04,92,41,63,
RHD000731H04,97,68,83,
RHD000732H04,97,38,66,
RHD000733H04,100,43,78,
RHD000734H04,100,51,84,
RHD000735H04,100,93,96,
RHD000736H04,100,32,65,
RHD000737H04,93,68,85,
RHD000738H04,84,42,61,
RHD000739H04,100,32,58,
RHD000740H04,100,89,94,
RHD000741H04,97,49,77,
RHD000742H04,97,58,85,
RHD000743H04,100,38,79,
RHD000744H04,93,49,75,
RHD000745H04,63,30,51,
RHD000746H04,100,61,87,
RHD000747H04,97,34,77,
RHD000748H04,92,62,76,
RHD000749H04,86,27,50,
RHD000750H04,86,30,56,
RHD000751H04,96,40,65,
RHD000752H04,67,32,47,
RHD000753H04,93,32,59,
RHD000754H04,97,71,85,
RHD000755H04,100,41,68,
RHD000756H04,97,39,66,
RHD000757H04,100,45,69,
RHD000758H04,89,49,65,
RHD000759H04,60,28,44,
RHD000760H04,64,29,40,
RHD000761H04,78,41,58,
RHD000762H04,88,42,60,
RHD000763H04,96,52,74,
RHD000764H04,100,52,81,
RHD000765H04,100,63,81,
RHD000766H04,88,36,57,
RHD000767H04,82,43,63,
RHD000768H04,100,48,66,
RHD000769H04,100,60,84,
RHD000770H04,64,46,54,
RHD000771H04,100,64,90,
RHD000772H04,100,62,77,
RHD000773H04,76,57,66,
RHD000774H04,100,55,75,
RHD000775H04,100,76,92,
RHD000776H04,86,48,67,
RHD000777H04,76,33,58,
RHD000778H04,72,37,54,
RHD000779H04,72,44,57,
RHD000780H04,76,69,73,
RHD000781H04,97,70,85,
RHD000782H04,97,73,87,
RHD000783H04,70,43,59,
RHD000784H04,82,49,65,
RHD000785H04,97,53,73,
RHD000786H04,82,43,65,
RHD000787H04,89,55,72,
RHD000788H04,97,76,89,
RHD000789H04,100,89,96,
RHD000790H04,100,76,92,
RHD000791H04,100,86,95,
RHD000792H04,93,57,82,
RHD000793H04,100,47,77,
RHD000794H04,100,96,100,
RHD000886H04,78,56,69,
RHD000887H04,78,47,63,
RHD000888H04,83,46,67,
RHD000889H04,80,38,60,
RHD000890H04,100,55,74,
RHD000891H04,96,61,77,
RHD000892H04,77,35,55,
RHD000893H04,65,23,47,
RHD000894H04,97,58,83,
RHD000895H04,90,52,72,
RHD000896H04,97,45,70,
RHD000897H04,87,55,74,
RHD000898H04,91,58,77,
RHD000899H04,87,45,66,
RHD000900H04,86,27,56,
RHD000901H04,75,29,51,
RHD000902H04,80,42,62,
RHD000903H04,100,53,81,
RHD000904H04,100,62,89,
RHD000905H04,100,60,82,
RHD000906H04,96,34,68,
RHD000907H04,93,43,73,
RHD000908H04,93,45,69,
RHD000909H04,93,68,80,
RHD000910H04,100,90,95,
RHD000911H04,94,59,81,
RHD000912H04,91,59,77,
RHD000913H04,96,34,66,
RHD000914H04,86,39,61,
RHD000915H04,68,25,46,
RHD000916H04,96,29,56,
RHD000917H04,97,65,82,
RHD000918H04,96,65,81,
RHD000919H04,94,55,76,
RHD000920H04,100,42,75,
RHD000921H04,94,61,78,
RHD000922H04,87,31,61,
RHD000923H04,90,33,63,
RHD000924H04,97,57,77,
RHD000925H04,100,67,89,
RHD000926H04,97,55,80,
RHD000927H04,94,45,74,
RHD000928H04,93,30,63,
RHD000929H04,93,32,66,
RHD000930H04,93,34,66,
RHD000931H04,93,36,66,
RHD000932H04,90,42,65,
RHD000933H04,90,32,59,
RHD000934H04,70,30,50,
RHD000935H04,74,23,45,
RHD000936H04,97,45,79,
RHD000937H04,90,50,73,
RHD000938H04,94,54,76,
RHD000939H04,90,63,79,
RHD000940H04,90,63,77,
RHD000941H04,96,57,77,
RHD000942H04,94,53,73,
RHD000943H04,97,47,73,
RHD000944H04,97,49,68,
RHD000945H04,100,59,79,
RHD000946H04,100,74,90,
RHD000947H04,88,43,63,
RHD000948H04,94,32,59,
RHD000949H04,85,53,69,
RHD000950H04,97,67,84,
RHD000951H04,93,40,67,
RHD000952H04,90,44,63,
RHD000953H04,94,74,86,
RHD000954H04,97,41,73,
RHD000955H04,88,37,62,
RHD000956H04,94,41,65,
RHD000957H04,97,68,84,
RHD000958H04,85,41,64,
RHD000959H04,85,45,65,
RHD000960H04,97,85,91,
RHD000961H04,97,64,82,
RHD000962H04,100,71,86,
RHD000963H04,84,49,67,
RHD000964H04,97,45,76,
RHD000965H04,91,39,65,
RHD000966H04,90,65,79,
RHD000967H04,93,42,64,
RHD000968H04,97,41,68,
RHD000969H04,91,35,61,
RHD000970H04,97,64,79,
RHD000971H04,93,50,71,
RHD000972H04,94,51,68,
RHD000973H04,91,56,76,
RHD000974H04,76,30,53,
RHD000975H04,97,34,63,
RHD000976H04,96,72,88,
RHD000977H04,94,72,81,
RHD000978H04,97,34,64,
RHD000979H04,93,39,65,
RHD000980H04,87,39,63,
RHD000981H04,100,82,93,
RHD000982H04,96,49,72,
RHD000983H04,100,35,69,
RHD000984H04,100,71,83,
RHD000985H04,100,55,79,
RHD000986H04,100,87,95,
RHD000987H04,100,37,73,
RHD000988H04,81,27,52,
RHD000989H04,90,28,49,
RHD000990H04,87,45,59,
RHD000991H04,90,38,66,
RHD000992H04,87,70,79,
RHD000993H04,87,52,70,
RHD000994H04,78,41,58,
RHD000995H04,100,58,80,
RHD000996H04,96,79,87,
RHD000997H04,97,46,69,
RHD000998H04,91,34,63,
RHD000999H04,100,40,70,
RHD001000H04,100,56,82,
RHD001001H04,93,61,75,
RHD001002H04,93,31,55,
RHD001003H04,77,26,50,
RHD001004H04,97,64,84,
RHD001005H04,100,76,91,
RHD001006H04,100,69,90,
RHD001007H04,100,61,81,
RHD001008H04,93,37,60,
RHD001009H04,100,53,76,
RHD001010H04,96,48,72,
RHD001011H04,100,49,82,
RHD001012H04,100,35,85,
RHD001013H04,100,66,82,
RHD001014H04,93,50,67,
RHD001015H04,86,40,65,
RHD001016H04,93,33,57,
RHD001017H04,93,62,79,
RHD001019H04,100,48,87,
RHD001020H04,100,80,94,
RHD001021H04,83,26,53,
RHD001022H04,81,29,49,
RHD001023H04,100,78,89,
RHD001024H04,100,53,88,
RHD001025H04,100,66,90,
RHD001026H04,100,44,88,
RHD001027H04,93,66,79,
RHD001028H04,97,37,56,
RHD001029H04,50,17,29,
RHD001030H04,55,15,31,
RHD001031H04,80,32,47,
RHD001032H04,96,79,89,
RHD001033H04,100,78,90,
RHD001034H04,89,42,66,
RHD001035H04,100,58,87,
RHD001036H04,97,70,83,
RHD001037H04,100,46,90,
RHD001038H04,89,26,56,
RHD001039H04,66,21,37,
RHD001040H04,44,10,24,
RHD001041H04,58,12,33,
RHD001042H04,100,31,49,
RHD001043H04,100,80,90,
RHD001044H04,82,18,50,
RHD001045H04,89,37,58,
RHD001046H04,92,34,58,
RHD001047H04,92,19,48,
RHD001048H04,97,51,77,
RHD001049H04,86,25,50,
RHD001050H04,100,38,66,
RHD001051H04,93,35,62,
RHD001052H04,96,28,53,
RHD001053H04,93,47,67,
RHD001054H04,74,16,43,
RHD001055H04,93,59,77,
RHD001056H04,96,22,75,
RHD001057H04,83,42,68,
RHD001058H04,74,28,54,
RHD001059H04,80,38,54,
RHD001060H04,93,45,69,
RHD001061H04,100,38,64,
RHD001062H04,100,80,92,
RHD001063H04,100,86,94,
RHD001064H04,96,44,67,
RHD001065H04,83,35,57,
RHD001066H04,96,76,84,
RHD001067H04,86,30,52,
RHD001068H04,97,38,58,
RHD001069H04,100,76,92,
RHD001070H04,74,25,47,
RHD001071H04,60,31,41,
RHD001072H04,48,26,37,
RHD001073H04,79,38,57,
RHD001074H04,93,45,72,
RHD001075H04,100,47,73,
RHD001076H04,100,45,96,
RHD001077H04,89,32,52,
RHD001078H04,53,14,31,
RHD001079H04,71,21,41,
RHD001080H04,100,48,67,
RHD001081H04,100,46,86,
RHD001082H04,100,40,78,
RHD001083H04,100,96,99,
RHD001084H04,100,46,79,
RHD001085H04,83,46,66,
RHD001086H04,68,32,54,
RHD001087H04,85,36,52,
RHD001088H04,100,35,76,
RHD001089H04,100,41,80,
RHD001090H04,100,39,83,
RHD001091H04,100,48,86,
RHD001092H04,64,30,46,
RHD001093H04,97,53,85,
RHD001094H04,100,50,84,
RHD001095H04,82,38,64,
RHD001096H04,78,34,54,
RHD001097H04,89,30,50,
RHD001098H04,89,36,65,
RHD001099H04,92,46,66,
RHD001100H04,55,24,39,
RHD001101H04,69,27,48,
RHD001102H04,75,43,59,
RHD001103H04,100,52,83,
RHD001104H04,59,41,50,
RHD001105H04,100,34,74,
RHD001106H04,100,92,97,
RHD001107H04,100,37,67,
RHD001108H04,72,36,55,
RHD001109H04,82,37,55,
RHD001110H04,100,36,63,
RHD001111H04,100,74,86,
RHD001112H04,92,59,76,
RHD001113H04,70,27,50,
RHD001114H04,65,40,50,
RHD001115H04,96,58,87,
RHD001116H04,82,31,53,
RHD001117H04,89,35,69,
RHD001118H04,100,29,68,
RHD001119H04,96,48,74,
RHD001120H04,100,52,77,
RHD001121H04,100,79,96,
RHD001122H04,82,43,64,
RHD001123H04,85,39,63,
RHD001124H04,100,88,97,
RHD001125H04,100,93,99,
RHD001126H04,100,82,93,
RHD001127H04,89,61,74,
RHD001128H04,87,31,59,
RHD001129H04,65,40,52,
RHD001130H04,96,46,77,
RHD001131H04,96,49,74,
RHD001132H04,81,35,59,
RHD001133H04,61,31,46,
RHD001134H04,79,51,65,
RHD001135H04,92,59,77,
RHD001136H04,88,37,58,
RHD001137H04,81,52,67,
RHD001138H04,60,36,54,
RHD001139H04,97,44,74,
RHD001140H04,82,61,72,
RHD001141H04,68,37,50,
RHD001142H04,97,61,82,
RHD001143H04,89,55,71,
RHD001144H04,58,37,48,
RHD001145H04,100,39,67,
RHD001146H04,97,50,77,
RHD001147H04,81,43,62,
RHD001148H04,67,40,49,
RHD001149H04,89,38,50,
RHD001150H04,100,68,84,
RHD001151H04,71,39,53,
RHD001152H04,100,47,70,
RHD001153H04,96,41,62,
RHD001154H04,100,84,94,
RHD001155H04,85,40,60,
RHD001156H04,73,43,56,
RHD001157H04,100,65,91,
RHD001158H04,100,100,100,
RHD001159H04,100,93,98,
RHD001160H04,100,80,97,
RHD001161H04,100,93,97,
RHD001162H04,100,56,80,
RHD001163H04,100,61,70,
RHD001164H04,100,50,71,
RHD001165H04,100,93,98,
RHD001166H04,97,56,90,
RHD001167H04,69,37,51,
RHD001168H04,100,42,69,
RHD001169H04,82,51,72,
RHD001170H04,76,34,59,
RHD001171H04,100,50,70,
RHD001172H04,100,44,85,
RHD001173H04,89,18,45,
RHD001174H04,100,67,83,
RHD001175H04,93,45,68,
RHD001176H04,70,37,56,
RHD001177H04,54,33,43,
RHD001178H04,62,30,43,
RHD001179H04,100,90,97,
RHD001180H04,100,48,75,
RHD001181H04,92,46,65,
RHD001182H04,100,60,85,
RHD001183H04,73,35,51,
RHD001184H04,100,53,90,
RHD001185H04,71,28,52,
RHD001186H04,86,47,66,
RHD001187H04,64,40,50,
RHD001188H04,96,64,78,
RHD001189H04,77,38,62,
RHD001190H04,82,51,71,
RHD001191H04,93,53,71,
RHD001192H04,92,54,73,
RHD001193H04,65,38,52,
RHD001194H04,100,47,72,
RHD001195H04,85,29,57,
RHD001196H04,67,28,49,
RHD001197H04,66,34,47,
RHD001198H04,97,43,71,
RHD001199H04,93,53,76,
RHD001200H04,86,38,60,
RHD001201H04,97,41,54,
RHD001202H04,90,65,80,
RHD001203H04,100,44,76,
