var_name,Max_RH_pct,Rel_Hum_pct,Mean_RH_pct,ref_date
RHD000288H04,93,66,82,
RHD000289H04,93,56,78,
RHD000290H04,93,59,76,
RHD000291H04,90,53,70,
RHD000292H04,96,73,83,
RHD000293H04,97,81,91,
RHD000294H04,93,73,83,
RHD000295H04,90,65,80,
RHD000296H04,89,64,75,
RHD000297H04,93,44,71,
RHD000298H04,89,72,81,
RHD000299H04,81,45,59,
RHD000300H04,97,34,74,
RHD000301H04,100,37,62,
RHD000302H04,100,78,90,
RHD000303H04,97,80,90,
RHD000304H04,90,58,74,
RHD000305H04,86,67,77,
RHD000307H04,92,61,81,
RHD000308H04,96,71,84,
RHD000338H04,86,39,53,
RHD000339H04,90,25,49,
RHD000340H04,60,30,41,
RHD000341H04,100,76,90,
RHD000342H04,96,69,84,
RHD000343H04,85,50,67,
RHD000344H04,64,35,48,
RHD000345H04,61,27,42,
RHD000346H04,100,64,88,
RHD000347H04,67,37,52,
RHD000348H04,43,25,34,
RHD000349H04,80,38,59,
RHD000350H04,73,32,48,
RHD000351H04,48,29,40,
RHD000352H04,86,27,52,
RHD000353H04,93,55,75,
RHD000354H04,83,42,62,
RHD000355H04,93,42,74,
RHD000356H04,93,41,66,
RHD000357H04,61,26,40,
RHD000358H04,62,20,37,
RHD000359H04,97,49,68,
RHD000360H04,100,76,86,
RHD000361H04,79,41,66,
RHD000362H04,100,68,81,
RHD000363H04,100,45,88,
RHD000364H04,100,32,82,
RHD000365H04,97,75,86,
RHD000366H04,100,50,76,
RHD000367H04,100,70,89,
RHD000368H04,79,42,56,
RHD000369H04,48,29,38,
RHD000370H04,100,49,93,
RHD000371H04,100,71,89,
RHD000372H04,93,63,77,
RHD000373H04,73,35,54,
RHD000374H04,86,29,50,
RHD000375H04,96,77,84,
RHD000376H04,97,70,79,
RHD000377H04,75,57,67,
RHD000378H04,69,38,50,
RHD000379H04,67,30,45,
RHD000380H04,69,45,56,
RHD000381H04,96,42,65,
RHD000382H04,76,31,46,
RHD000383H04,78,42,61,
RHD000384H04,64,40,47,
RHD000385H04,100,55,78,
RHD000386H04,77,55,67,
RHD000387H04,90,50,60,
RHD000388H04,97,66,82,
RHD000389H04,96,71,85,
RHD000390H04,89,44,71,
RHD000391H04,86,37,63,
RHD000392H04,66,41,50,
RHD000393H04,61,32,45,
RHD000394H04,67,35,53,
RHD000395H04,70,40,55,
RHD000396H04,97,65,85,
RHD000397H04,96,71,83,
RHD000398H04,86,68,76,
RHD000399H04,85,59,68,
RHD000400H04,97,64,77,
RHD000401H04,100,86,94,
RHD000402H04,100,71,87,
RHD000403H04,100,89,97,
RHD000404H04,100,89,96,
RHD000405H04,100,76,91,
RHD000406H04,79,56,68,
RHD000407H04,65,48,57,
RHD000408H04,62,42,51,
RHD000409H04,60,48,55,
RHD000410H04,89,56,72,
RHD000411H04,61,46,52,
RHD000412H04,65,42,53,
RHD000413H04,92,60,83,
RHD000414H04,88,37,51,
RHD000415H04,82,27,49,
RHD000416H04,100,45,68,
RHD000417H04,90,50,71,
RHD000418H04,73,49,59,
RHD000419H04,100,46,64,
RHD000420H04,100,71,88,
RHD000421H04,75,44,58,
RHD000422H04,97,64,86,
RHD000423H04,96,64,78,
RHD000424H04,64,43,53,
RHD000425H04,70,40,55,
RHD000426H04,70,49,60,
RHD000427H04,72,45,58,
RHD000428H04,83,62,70,
RHD000429H04,67,51,54,
RHD000460H04,74,44,58,
RHD000461H04,63,42,52,
RHD000462H04,54,37,46,
RHD000463H04,97,47,67,
RHD000464H04,100,65,79,
RHD000465H04,70,41,57,
RHD000466H04,65,36,49,
RHD000467H04,74,45,59,
RHD000468H04,100,69,85,
RHD000469H04,93,55,71,
RHD000470H04,64,29,47,
RHD000471H04,68,43,53,
RHD000472H04,97,34,65,
RHD000473H04,96,73,85,
RHD000474H04,93,46,76,
RHD000475H04,79,56,69,
RHD000476H04,76,43,57,
RHD000477H04,82,56,68,
RHD000478H04,70,47,60,
RHD000479H04,93,40,59,
RHD000480H04,86,45,64,
RHD000481H04,86,60,74,
RHD000482H04,63,35,49,
RHD000483H04,87,55,74,
RHD000484H04,86,59,70,
RHD000485H04,89,38,62,
RHD000486H04,83,55,69,
RHD000487H04,77,43,61,
RHD000488H04,73,37,55,
RHD000489H04,89,39,60,
RHD000490H04,68,45,57,
RHD000491H04,100,63,86,
RHD000492H04,100,56,84,
RHD000493H04,93,53,70,
RHD000494H04,93,61,80,
RHD000495H04,93,59,79,
RHD000496H04,92,55,77,
RHD000497H04,90,56,78,
RHD000498H04,86,50,61,
RHD000499H04,72,43,57,
RHD000500H04,100,51,77,
RHD000501H04,100,81,94,
RHD000502H04,96,50,76,
RHD000503H04,90,51,76,
RHD000504H04,86,48,68,
RHD000505H04,80,45,65,
RHD000506H04,96,48,65,
RHD000507H04,96,67,86,
RHD000508H04,80,43,59,
RHD000509H04,100,49,78,
RHD000510H04,97,44,75,
RHD000511H04,87,48,72,
RHD000512H04,74,46,61,
RHD000513H04,77,51,62,
RHD000514H04,100,69,88,
RHD000515H04,100,90,96,
RHD000516H04,100,57,87,
RHD000517H04,100,69,86,
RHD000518H04,97,66,83,
RHD000519H04,93,52,77,
RHD000520H04,93,52,73,
RHD000521H04,100,78,90,
RHD000522H04,100,96,99,
RHD000523H04,97,71,86,
RHD000524H04,87,48,69,
RHD000525H04,93,78,87,
RHD000526H04,100,93,98,
RHD000527H04,100,96,99,
RHD000528H04,100,72,92,
RHD000529H04,93,47,69,
RHD000530H04,81,46,64,
RHD000531H04,70,40,53,
RHD000532H04,87,43,61,
RHD000533H04,100,87,95,
RHD000534H04,93,50,67,
RHD000535H04,60,33,49,
RHD000536H04,75,51,62,
RHD000537H04,93,35,57,
RHD000538H04,97,71,86,
RHD000539H04,100,62,86,
RHD000540H04,100,72,90,
RHD000541H04,100,72,92,
RHD000542H04,100,77,92,
RHD000543H04,100,62,88,
RHD000544H04,97,52,74,
RHD000545H04,94,49,73,
RHD000546H04,88,47,69,
RHD000547H04,96,57,74,
RHD000548H04,91,44,71,
RHD000549H04,81,57,70,
RHD000550H04,76,40,61,
RHD000551H04,70,40,54,
RHD000552H04,100,46,74,
RHD000553H04,97,69,87,
RHD000554H04,100,76,86,
RHD000555H04,97,49,74,
RHD000556H04,100,59,84,
RHD000557H04,100,82,94,
RHD000558H04,93,76,81,
RHD000559H04,73,48,63,
RHD000560H04,69,45,55,
RHD000561H04,90,51,66,
RHD000562H04,82,47,66,
RHD000563H04,68,45,56,
RHD000564H04,100,38,64,
RHD000565H04,100,88,94,
RHD000566H04,100,71,88,
RHD000567H04,100,69,88,
RHD000568H04,91,57,73,
RHD000569H04,100,43,72,
RHD000570H04,100,69,85,
RHD000571H04,93,42,67,
RHD000572H04,100,68,90,
RHD000573H04,68,37,51,
RHD000574H04,97,54,74,
RHD000575H04,100,71,92,
RHD000576H04,91,41,65,
RHD000577H04,96,45,66,
RHD000578H04,90,71,82,
RHD000579H04,81,54,66,
RHD000580H04,75,36,56,
RHD000581H04,68,34,54,
RHD000582H04,81,33,56,
RHD000583H04,79,40,56,
RHD000584H04,88,56,73,
RHD000585H04,94,56,75,
RHD000586H04,100,54,80,
RHD000587H04,96,55,76,
RHD000588H04,96,65,82,
RHD000589H04,94,62,75,
RHD000590H04,84,41,61,
RHD000591H04,71,36,55,
RHD000592H04,97,56,78,
RHD000593H04,100,53,76,
RHD000594H04,96,71,84,
RHD000595H04,100,79,90,
RHD000596H04,100,53,82,
RHD000597H04,100,82,96,
RHD000598H04,97,72,88,
RHD000599H04,100,67,82,
RHD000600H04,97,74,84,
RHD000601H04,85,41,66,
RHD000602H04,77,48,58,
RHD000603H04,97,48,68,
RHD000604H04,100,79,91,
RHD000605H04,97,72,86,
RHD000606H04,97,70,83,
RHD000607H04,100,67,86,
RHD000608H04,97,55,78,
RHD000609H04,100,72,89,
RHD000610H04,94,61,77,
RHD000611H04,100,70,88,
RHD000612H04,94,60,77,
RHD000613H04,100,48,77,
RHD000614H04,96,52,72,
RHD000615H04,100,61,77,
RHD000616H04,100,74,88,
RHD000617H04,100,77,90,
RHD000618H04,100,67,86,
RHD000619H04,100,79,94,
RHD000620H04,100,81,93,
RHD000621H04,93,61,76,
RHD000622H04,84,53,67,
RHD000623H04,90,54,71,
RHD000624H04,93,60,75,
RHD000625H04,84,41,60,
RHD000626H04,90,34,60,
RHD000627H04,93,45,75,
RHD000628H04,75,43,57,
RHD000629H04,93,57,77,
RHD000630H04,93,39,60,
RHD000631H04,100,74,88,
RHD000632H04,90,60,76,
RHD000633H04,90,35,64,
RHD000634H04,93,49,66,
RHD000635H04,84,41,62,
RHD000636H04,62,33,45,
RHD000637H04,73,40,52,
RHD000638H04,80,36,54,
RHD000639H04,80,40,58,
RHD000640H04,93,63,74,
RHD000641H04,100,38,70,
RHD000642H04,93,55,76,
RHD000643H04,96,56,77,
RHD000644H04,89,45,67,
RHD000645H04,87,37,61,
RHD000646H04,84,32,61,
RHD000647H04,75,34,53,
RHD000648H04,71,26,49,
RHD000649H04,70,32,46,
RHD000650H04,81,26,58,
RHD000651H04,93,46,69,
RHD000652H04,90,52,69,
RHD000653H04,100,47,59,
RHD000654H04,100,87,98,
RHD000655H04,87,63,75,
RHD000656H04,80,31,54,
RHD000657H04,68,20,35,
RHD000658H04,73,25,53,
RHD000659H04,60,29,43,
RHD000660H04,81,32,52,
RHD000661H04,84,24,50,
RHD000662H04,87,34,62,
RHD000663H04,83,35,57,
RHD000664H04,93,52,73,
RHD000665H04,77,31,51,
RHD000666H04,84,33,54,
RHD000667H04,78,37,58,
RHD000668H04,93,35,67,
RHD000669H04,97,52,78,
RHD000670H04,93,59,82,
RHD000671H04,77,53,66,
RHD000672H04,86,49,67,
RHD000673H04,100,43,64,
RHD000674H04,100,96,98,
RHD000675H04,100,92,96,
RHD000676H04,97,52,78,
RHD000677H04,97,69,82,
RHD000678H04,93,61,77,
RHD000679H04,74,37,58,
RHD000680H04,74,43,60,
RHD000681H04,100,41,72,
RHD000682H04,100,73,88,
RHD000683H04,93,63,78,
RHD000684H04,86,45,64,
RHD000685H04,83,30,54,
RHD000686H04,54,35,46,
RHD000687H04,100,36,71,
RHD000688H04,100,78,92,
RHD000689H04,100,84,94,
RHD000690H04,84,34,61,
RHD000691H04,80,31,50,
RHD000692H04,63,21,42,
RHD000693H04,71,26,46,
RHD000694H04,89,44,67,
RHD000695H04,77,36,56,
RHD000696H04,65,27,47,
RHD000697H04,58,26,30,
RHD000698H04,100,60,81,
RHD000699H04,100,89,98,
RHD000700H04,100,70,89,
RHD000701H04,93,41,65,
RHD000702H04,57,21,36,
RHD000703H04,100,56,87,
RHD000704H04,93,56,74,
RHD000705H04,86,25,39,
RHD000706H04,83,26,57,
RHD000707H04,93,44,71,
RHD000708H04,92,29,59,
RHD000709H04,100,26,53,
RHD000710H04,100,55,86,
RHD000711H04,76,39,61,
RHD000712H04,100,74,90,
RHD000713H04,100,50,75,
RHD000714H04,76,26,54,
RHD000715H04,76,37,55,
RHD000716H04,47,30,37,
RHD000717H04,93,30,47,
RHD000718H04,90,50,73,
RHD000719H04,71,28,44,
RHD000720H04,61,37,49,
RHD000721H04,97,62,82,
RHD000722H04,100,79,92,
RHD000723H04,77,44,65,
RHD000724H04,96,62,79,
RHD000725H04,96,64,75,
RHD000726H04,67,41,54,
RHD000727H04,62,44,53,
RHD000728H04,92,28,55,
RHD000729H04,62,25,41,
RHD000730H04,73,38,55,
RHD000731H04,97,66,82,
RHD000732H04,93,43,66,
RHD000733H04,100,43,76,
RHD000734H04,100,58,79,
RHD000735H04,100,73,91,
RHD000736H04,100,43,61,
RHD000737H04,91,55,77,
RHD000738H04,81,50,62,
RHD000739H04,100,32,56,
RHD000740H04,97,86,93,
RHD000741H04,93,43,67,
RHD000742H04,93,56,81,
RHD000743H04,100,35,78,
RHD000744H04,93,59,75,
RHD000745H04,64,34,49,
RHD000746H04,100,54,83,
RHD000747H04,100,58,80,
RHD000748H04,90,63,77,
RHD000749H04,82,33,52,
RHD000750H04,73,27,41,
RHD000751H04,89,38,64,
RHD000752H04,79,34,46,
RHD000753H04,100,33,60,
RHD000754H04,97,60,87,
RHD000755H04,96,35,61,
RHD000756H04,93,44,67,
RHD000757H04,100,43,67,
RHD000758H04,96,48,70,
RHD000759H04,61,27,40,
RHD000760H04,70,24,38,
RHD000761H04,70,36,50,
RHD000762H04,92,32,57,
RHD000763H04,93,41,70,
RHD000764H04,97,66,84,
RHD000765H04,100,73,83,
RHD000766H04,83,38,59,
RHD000767H04,76,43,63,
RHD000768H04,100,49,66,
RHD000769H04,100,57,80,
RHD000770H04,67,44,55,
RHD000771H04,100,64,86,
RHD000772H04,100,60,75,
RHD000773H04,73,53,59,
RHD000774H04,100,54,72,
RHD000775H04,100,68,90,
RHD000776H04,93,48,67,
RHD000777H04,90,36,56,
RHD000778H04,49,21,35,
RHD000779H04,72,39,56,
RHD000780H04,79,61,70,
RHD000781H04,100,65,83,
RHD000782H04,100,73,90,
RHD000783H04,78,49,63,
RHD000784H04,73,55,63,
RHD000785H04,97,45,67,
RHD000786H04,79,41,64,
RHD000787H04,82,52,65,
RHD000788H04,100,65,87,
RHD000789H04,100,89,97,
RHD000790H04,100,81,95,
RHD000791H04,100,93,99,
RHD000792H04,96,62,81,
RHD000793H04,100,45,77,
RHD000794H04,100,96,99,
RHD000886H04,75,54,65,
RHD000887H04,88,42,57,
RHD000888H04,75,40,55,
RHD000889H04,63,40,50,
RHD000890H04,90,45,70,
RHD000891H04,87,54,71,
RHD000892H04,64,31,48,
RHD000893H04,65,23,44,
RHD000894H04,87,44,69,
RHD000895H04,82,50,68,
RHD000896H04,87,40,60,
RHD000897H04,84,53,71,
RHD000898H04,87,48,68,
RHD000899H04,78,48,64,
RHD000900H04,75,21,52,
RHD000901H04,62,26,42,
RHD000902H04,66,38,53,
RHD000903H04,97,42,72,
RHD000904H04,100,71,89,
RHD000905H04,97,56,79,
RHD000906H04,84,30,64,
RHD000907H04,84,45,70,
RHD000908H04,81,45,64,
RHD000909H04,93,64,77,
RHD000910H04,97,87,93,
RHD000911H04,94,61,81,
RHD000912H04,94,57,75,
RHD000913H04,90,54,69,
RHD000914H04,84,45,59,
RHD000915H04,64,21,40,
RHD000916H04,88,28,49,
RHD000917H04,94,61,82,
RHD000918H04,97,65,82,
RHD000919H04,94,61,78,
RHD000920H04,94,35,69,
RHD000921H04,88,63,76,
RHD000922H04,79,34,55,
RHD000923H04,85,39,61,
RHD000924H04,100,54,76,
RHD000925H04,97,76,91,
RHD000926H04,100,62,83,
RHD000927H04,91,46,71,
RHD000928H04,82,31,58,
RHD000929H04,87,35,63,
RHD000930H04,87,41,61,
RHD000931H04,84,41,63,
RHD000932H04,76,37,57,
RHD000933H04,73,35,54,
RHD000934H04,68,30,46,
RHD000935H04,64,25,45,
RHD000936H04,100,48,76,
RHD000937H04,94,46,68,
RHD000938H04,94,52,69,
RHD000939H04,90,61,77,
RHD000940H04,87,63,76,
RHD000941H04,91,61,75,
RHD000942H04,88,57,70,
RHD000943H04,88,50,70,
RHD000944H04,94,40,63,
RHD000945H04,97,42,69,
RHD000946H04,94,79,88,
RHD000947H04,82,41,60,
RHD000948H04,82,29,49,
RHD000949H04,79,54,67,
RHD000950H04,97,67,80,
RHD000951H04,88,39,62,
RHD000952H04,94,44,59,
RHD000953H04,90,70,80,
RHD000954H04,88,34,67,
RHD000955H04,87,30,56,
RHD000956H04,79,30,52,
RHD000957H04,91,41,69,
RHD000958H04,77,46,61,
RHD000959H04,82,34,56,
RHD000960H04,94,77,88,
RHD000961H04,91,58,72,
RHD000962H04,91,62,79,
RHD000963H04,81,41,58,
RHD000964H04,94,37,62,
RHD000965H04,94,32,61,
RHD000966H04,90,61,75,
RHD000967H04,84,40,62,
RHD000968H04,87,41,63,
RHD000969H04,90,37,62,
RHD000970H04,94,62,79,
RHD000971H04,84,51,67,
RHD000972H04,94,42,60,
RHD000973H04,90,54,72,
RHD000974H04,66,25,44,
RHD000975H04,74,32,52,
RHD000976H04,88,63,76,
RHD000977H04,90,65,77,
RHD000978H04,87,41,62,
RHD000979H04,90,39,67,
RHD000980H04,91,36,59,
RHD000981H04,94,74,87,
RHD000982H04,90,54,71,
RHD000983H04,93,43,67,
RHD000984H04,93,69,81,
RHD000985H04,96,59,78,
RHD000986H04,93,84,89,
RHD000987H04,91,39,64,
RHD000988H04,81,21,46,
RHD000989H04,60,23,37,
RHD000990H04,56,37,47,
RHD000991H04,90,30,57,
RHD000992H04,87,68,78,
RHD000993H04,79,45,66,
RHD000994H04,87,41,55,
RHD000995H04,97,39,78,
RHD000996H04,93,81,87,
RHD000997H04,79,48,66,
RHD000998H04,68,32,51,
RHD000999H04,96,40,64,
RHD001000H04,97,44,75,
RHD001001H04,91,60,75,
RHD001002H04,73,33,50,
RHD001003H04,70,28,48,
RHD001004H04,93,40,70,
RHD001005H04,100,84,91,
RHD001006H04,100,76,90,
RHD001007H04,100,73,82,
RHD001008H04,87,34,57,
RHD001009H04,97,58,77,
RHD001010H04,87,46,68,
RHD001011H04,100,59,79,
RHD001012H04,100,79,93,
RHD001013H04,100,65,80,
RHD001014H04,86,51,66,
RHD001015H04,81,43,65,
RHD001016H04,70,34,50,
RHD001017H04,91,60,77,
RHD001018H04,100,57,78,
RHD001019H04,100,76,91,
RHD001020H04,97,78,90,
RHD001021H04,87,33,55,
RHD001022H04,72,27,46,
RHD001023H04,96,65,86,
RHD001024H04,100,76,90,
RHD001025H04,100,84,96,
RHD001026H04,100,74,93,
RHD001027H04,100,68,83,
RHD001028H04,87,28,54,
RHD001029H04,40,19,25,
RHD001030H04,42,14,25,
RHD001031H04,71,25,42,
RHD001032H04,93,61,84,
RHD001033H04,97,77,88,
RHD001034H04,87,40,66,
RHD001035H04,100,70,89,
RHD001036H04,93,58,78,
RHD001037H04,96,69,89,
RHD001038H04,93,32,64,
RHD001039H04,86,18,39,
RHD001040H04,29,11,19,
RHD001041H04,53,12,28,
RHD001042H04,87,29,42,
RHD001043H04,97,74,86,
RHD001044H04,73,24,56,
RHD001045H04,86,42,62,
RHD001046H04,83,35,55,
RHD001047H04,86,18,43,
RHD001048H04,97,55,77,
RHD001049H04,85,24,52,
RHD001050H04,97,39,63,
RHD001051H04,93,36,57,
RHD001052H04,80,28,43,
RHD001053H04,86,49,69,
RHD001054H04,74,19,46,
RHD001055H04,93,36,70,
RHD001056H04,87,52,77,
RHD001057H04,86,42,68,
RHD001058H04,80,38,55,
RHD001059H04,66,34,45,
RHD001060H04,80,47,64,
RHD001061H04,100,30,69,
RHD001062H04,100,77,92,
RHD001063H04,97,80,88,
RHD001064H04,93,40,65,
RHD001065H04,68,37,48,
RHD001066H04,86,62,77,
RHD001067H04,82,32,51,
RHD001068H04,100,37,58,
RHD001069H04,100,74,90,
RHD001070H04,76,28,47,
RHD001071H04,48,27,37,
RHD001072H04,42,23,32,
RHD001073H04,70,38,50,
RHD001074H04,71,43,55,
RHD001075H04,97,46,68,
RHD001076H04,97,89,94,
RHD001077H04,89,30,52,
RHD001078H04,39,12,22,
RHD001079H04,56,20,35,
RHD001080H04,90,48,57,
RHD001081H04,100,78,89,
RHD001082H04,100,70,89,
RHD001083H04,100,92,95,
RHD001084H04,97,43,70,
RHD001085H04,77,47,62,
RHD001086H04,71,34,55,
RHD001087H04,81,35,49,
RHD001088H04,100,40,78,
RHD001089H04,97,31,74,
RHD001090H04,96,35,76,
RHD001091H04,97,48,85,
RHD001092H04,52,29,40,
RHD001093H04,90,55,79,
RHD001094H04,97,73,89,
RHD001095H04,76,38,59,
RHD001096H04,61,35,45,
RHD001097H04,83,24,44,
RHD001098H04,89,32,61,
RHD001099H04,97,43,66,
RHD001100H04,59,20,33,
RHD001101H04,61,28,43,
RHD001102H04,55,39,49,
RHD001103H04,96,48,77,
RHD001104H04,56,33,44,
RHD001105H04,97,34,69,
RHD001106H04,97,80,93,
RHD001107H04,96,41,68,
RHD001108H04,67,35,49,
RHD001109H04,72,25,46,
RHD001110H04,100,31,56,
RHD001111H04,100,72,85,
RHD001112H04,89,58,72,
RHD001113H04,57,34,46,
RHD001114H04,53,38,44,
RHD001115H04,96,47,80,
RHD001116H04,82,30,50,
RHD001117H04,79,52,69,
RHD001118H04,100,29,60,
RHD001119H04,93,45,68,
RHD001120H04,96,49,68,
RHD001121H04,97,72,91,
RHD001122H04,78,46,61,
RHD001123H04,84,47,58,
RHD001124H04,97,81,91,
RHD001125H04,100,93,98,
RHD001126H04,100,82,91,
RHD001127H04,75,54,65,
RHD001128H04,68,32,51,
RHD001129H04,56,42,50,
RHD001130H04,92,47,72,
RHD001131H04,92,51,76,
RHD001132H04,71,38,54,
RHD001133H04,52,27,38,
RHD001134H04,79,43,59,
RHD001135H04,85,56,70,
RHD001136H04,85,40,52,
RHD001137H04,65,41,54,
RHD001138H04,53,35,44,
RHD001139H04,93,42,68,
RHD001140H04,79,42,64,
RHD001141H04,63,34,47,
RHD001142H04,97,54,76,
RHD001143H04,93,48,66,
RHD001144H04,62,25,43,
RHD001145H04,89,55,68,
RHD001146H04,86,39,68,
RHD001147H04,70,43,55,
RHD001148H04,60,32,41,
RHD001149H04,86,33,46,
RHD001150H04,93,58,78,
RHD001151H04,61,31,50,
RHD001152H04,92,47,68,
RHD001153H04,89,38,55,
RHD001154H04,97,66,88,
RHD001155H04,64,44,54,
RHD001156H04,63,37,50,
RHD001157H04,100,63,87,
RHD001158H04,100,96,99,
RHD001159H04,100,86,95,
RHD001160H04,100,80,92,
RHD001161H04,97,89,93,
RHD001162H04,97,58,76,
RHD001163H04,93,53,66,
RHD001164H04,77,43,55,
RHD001165H04,97,80,90,
RHD001166H04,89,54,81,
RHD001167H04,56,39,47,
RHD001168H04,97,39,62,
RHD001169H04,76,47,63,
RHD001170H04,67,35,52,
RHD001171H04,100,48,63,
RHD001172H04,100,33,81,
RHD001173H04,86,16,42,
RHD001174H04,96,53,78,
RHD001175H04,97,51,68,
RHD001176H04,53,31,41,
RHD001177H04,53,32,42,
RHD001178H04,54,28,40,
RHD001179H04,100,72,94,
RHD001180H04,82,52,65,
RHD001181H04,70,41,52,
RHD001182H04,93,55,70,
RHD001183H04,55,38,47,
RHD001184H04,96,44,87,
RHD001185H04,71,31,47,
RHD001186H04,74,48,60,
RHD001187H04,54,34,44,
RHD001188H04,89,52,75,
RHD001189H04,77,39,54,
RHD001190H04,76,53,62,
RHD001191H04,68,48,57,
RHD001192H04,85,48,76,
RHD001193H04,55,42,48,
RHD001194H04,90,47,69,
RHD001195H04,73,37,57,
RHD001196H04,59,26,46,
RHD001197H04,61,32,45,
RHD001198H04,93,41,66,
RHD001199H04,93,49,73,
RHD001200H04,75,40,58,
RHD001201H04,83,36,48,
RHD001202H04,97,62,81,
RHD001203H04,93,48,73,
RHD001204H04,70,41,54,
RHD001205H04,86,48,68,
RHD001206H04,79,54,65,
RHD001207H04,90,54,72,
RHD001208H04,97,49,80,
RHD001209H04,87,47,71,
RHD001210H04,89,28,54,
RHD001211H04,93,42,70,
RHD001212H04,77,35,53,
RHD001213H04,89,34,61,
RHD001214H04,79,34,62,
RHD001215H04,82,34,54,
RHD001216H04,79,31,53,
RHD001217H04,76,34,51,
RHD001218H04,80,42,62,
RHD001219H04,77,34,53,
RHD001220H04,96,59,77,
RHD001221H04,97,73,87,
RHD001222H04,97,60,74,
RHD001223H04,80,64,72,
RHD001224H04,93,62,72,
RHD001225H04,97,76,90,
RHD001226H04,93,74,87,
RHD001227H04,84,50,67,
RHD001228H04,87,48,64,
RHD001229H04,81,49,63,
RHD001230H04,87,50,75,
RHD001231H04,80,35,58,
RHD001232H04,69,32,53,
