var_name,Max_RH_pct,Rel_Hum_pct,Mean_RH_pct,ref_date
RHD000255H04,73,40,59,
RHD000256H04,68,37,53,
RHD000257H04,96,48,71,
RHD000258H04,97,82,92,
RHD000259H04,94,82,87,
RHD000260H04,94,62,81,
RHD000261H04,82,40,65,
RHD000262H04,81,54,69,
RHD000263H04,82,45,60,
RHD000264H04,97,43,66,
RHD000265H04,97,61,79,
RHD000266H04,87,52,67,
RHD000267H04,91,55,77,
RHD000268H04,97,46,68,
RHD000269H04,100,76,88,
RHD000270H04,91,74,86,
RHD000271H04,94,51,74,
RHD000272H04,91,74,82,
RHD000273H04,97,65,84,
RHD000274H04,91,52,73,
RHD000275H04,94,63,82,
RHD000276H04,97,79,90,
RHD000277H04,97,72,87,
RHD000278H04,88,65,76,
RHD000279H04,84,41,64,
RHD000280H04,81,37,54,
RHD000281H04,76,42,59,
RHD000282H04,96,70,86,
RHD000283H04,94,67,79,
RHD000284H04,65,34,50,
RHD000285H04,96,39,64,
RHD000286H04,91,51,71,
RHD000287H04,68,29,50,
RHD000288H04,90,41,60,
RHD000289H04,97,65,79,
RHD000290H04,97,61,82,
RHD000291H04,94,50,75,
RHD000292H04,87,53,70,
RHD000293H04,87,59,72,
RHD000294H04,87,61,71,
RHD000295H04,93,54,74,
RHD000296H04,81,40,58,
RHD000297H04,93,30,51,
RHD000298H04,97,62,79,
RHD000299H04,93,44,69,
RHD000300H04,84,48,66,
RHD000301H04,81,53,64,
RHD000302H04,78,43,58,
RHD000303H04,87,44,65,
RHD000304H04,78,35,56,
RHD000305H04,100,32,66,
RHD000306H04,97,79,89,
RHD000307H04,93,64,83,
RHD000308H04,93,61,79,
RHD000309H04,87,37,63,
RHD000310H04,81,32,58,
RHD000311H04,78,30,46,
RHD000312H04,69,25,39,
RHD000313H04,93,52,71,
RHD000314H04,90,46,66,
RHD000315H04,100,41,71,
RHD000316H04,100,81,94,
RHD000317H04,97,74,86,
RHD000318H04,84,55,68,
RHD000319H04,97,33,61,
RHD000320H04,93,69,83,
RHD000321H04,97,51,72,
RHD000322H04,93,68,82,
RHD000323H04,93,60,82,
RHD000324H04,87,59,75,
RHD000325H04,96,60,76,
RHD000326H04,84,55,69,
RHD000327H04,90,73,82,
RHD000328H04,97,86,94,
RHD000329H04,93,63,79,
RHD000330H04,90,54,77,
RHD000331H04,80,60,71,
RHD000332H04,90,47,68,
RHD000333H04,90,66,79,
RHD000334H04,83,44,62,
RHD000335H04,93,55,77,
RHD000336H04,97,31,59,
RHD000337H04,97,73,85,
RHD000338H04,97,83,90,
RHD000339H04,90,62,76,
RHD000340H04,90,52,76,
RHD000341H04,97,78,87,
RHD000342H04,96,72,85,
RHD000343H04,92,77,82,
RHD000344H04,93,54,76,
RHD000345H04,89,61,81,
RHD000346H04,83,38,63,
RHD000347H04,82,35,61,
RHD000348H04,68,24,47,
RHD000349H04,77,35,56,
RHD000350H04,86,40,60,
RHD000352H04,65,33,46,
RHD000353H04,93,36,73,
RHD000354H04,86,71,76,
RHD000355H04,93,74,84,
RHD000356H04,93,54,73,
RHD000357H04,69,22,42,
RHD000358H04,83,32,56,
RHD000359H04,72,46,60,
RHD000360H04,75,48,62,
RHD000361H04,97,69,83,
RHD000362H04,100,89,96,
RHD000363H04,93,74,83,
RHD000364H04,83,26,56,
RHD000365H04,86,36,58,
RHD000366H04,82,40,58,
RHD000367H04,65,41,53,
RHD000368H04,79,38,57,
RHD000369H04,89,60,75,
RHD000370H04,89,79,85,
RHD000371H04,93,61,83,
RHD000372H04,82,46,63,
RHD000373H04,86,31,48,
RHD000374H04,80,25,45,
RHD000375H04,63,24,42,
RHD000376H04,97,71,90,
RHD000377H04,93,74,83,
RHD000378H04,83,47,64,
RHD000379H04,67,31,46,
RHD000380H04,69,27,45,
RHD000381H04,97,70,86,
RHD000382H04,70,33,47,
RHD000383H04,43,27,35,
RHD000384H04,82,33,59,
RHD000385H04,65,30,46,
RHD000386H04,61,28,42,
RHD000387H04,86,27,58,
RHD000388H04,86,51,72,
RHD000389H04,90,43,70,
RHD000390H04,86,43,72,
RHD000391H04,83,45,64,
RHD000392H04,62,24,40,
RHD000393H04,61,20,41,
RHD000394H04,97,50,73,
RHD000395H04,97,73,83,
RHD000396H04,79,43,61,
RHD000397H04,96,60,75,
RHD000398H04,100,93,94,
RHD000399H04,100,89,95,
RHD000400H04,93,77,86,
RHD000401H04,96,50,72,
RHD000402H04,100,79,91,
RHD000403H04,76,41,52,
RHD000404H04,47,29,37,
RHD000405H04,100,63,91,
RHD000406H04,100,79,90,
RHD000407H04,93,61,71,
RHD000408H04,76,37,51,
RHD000409H04,86,25,45,
RHD000410H04,96,79,89,
RHD000411H04,89,65,75,
RHD000412H04,75,57,67,
RHD000413H04,66,34,47,
RHD000414H04,61,26,42,
RHD000415H04,64,41,53,
RHD000416H04,96,46,73,
RHD000417H04,72,32,48,
RHD000418H04,73,30,54,
RHD000419H04,72,34,49,
RHD000420H04,97,57,80,
RHD000421H04,82,55,67,
RHD000422H04,89,50,65,
RHD000423H04,100,69,86,
RHD000424H04,100,66,86,
RHD000425H04,93,48,78,
RHD000426H04,79,43,64,
RHD000427H04,76,40,54,
RHD000428H04,61,22,42,
RHD000429H04,66,31,48,
RHD000430H04,70,38,53,
RHD000431H04,93,58,79,
RHD000432H04,89,76,83,
RHD000433H04,82,65,72,
RHD000434H04,76,62,71,
RHD000435H04,89,65,75,
RHD000436H04,97,86,94,
RHD000437H04,93,79,87,
RHD000438H04,100,85,95,
RHD000439H04,100,82,95,
RHD000440H04,100,89,96,
RHD000441H04,89,48,64,
RHD000442H04,71,46,58,
RHD000443H04,62,39,52,
RHD000444H04,71,42,58,
RHD000445H04,88,63,72,
RHD000446H04,72,45,58,
RHD000447H04,74,42,58,
RHD000448H04,92,68,85,
RHD000449H04,85,38,47,
RHD000450H04,59,28,46,
RHD000451H04,100,44,73,
RHD000452H04,89,61,74,
RHD000453H04,80,48,62,
RHD000454H04,100,46,66,
RHD000455H04,97,73,88,
RHD000456H04,85,49,69,
RHD000457H04,96,75,85,
RHD000458H04,96,63,79,
RHD000459H04,69,42,55,
RHD000460H04,82,37,59,
RHD000461H04,82,48,65,
RHD000462H04,72,43,60,
RHD000463H04,79,60,68,
RHD000464H04,85,51,63,
RHD000495H04,71,43,53,
RHD000496H04,63,41,51,
RHD000497H04,59,39,47,
RHD000498H04,97,47,68,
RHD000499H04,96,65,80,
RHD000500H04,72,33,55,
RHD000501H04,73,36,53,
RHD000502H04,86,47,67,
RHD000503H04,100,80,89,
RHD000504H04,86,49,65,
RHD000505H04,61,25,43,
RHD000506H04,72,45,56,
RHD000507H04,100,29,66,
RHD000508H04,100,68,86,
RHD000509H04,93,56,75,
RHD000510H04,85,55,69,
RHD000511H04,92,42,62,
RHD000512H04,86,53,67,
RHD000513H04,76,45,61,
RHD000514H04,79,44,59,
RHD000515H04,93,44,65,
RHD000516H04,89,49,72,
RHD000517H04,67,35,49,
RHD000518H04,90,57,78,
RHD000519H04,83,54,69,
RHD000520H04,80,40,63,
RHD000521H04,80,53,66,
RHD000522H04,82,38,60,
RHD000523H04,85,41,63,
RHD000524H04,86,54,74,
RHD000525H04,74,41,58,
RHD000526H04,100,64,88,
RHD000527H04,97,49,85,
RHD000528H04,90,41,71,
RHD000529H04,93,59,81,
RHD000530H04,93,51,73,
RHD000531H04,92,53,75,
RHD000532H04,86,60,76,
RHD000533H04,82,48,64,
RHD000534H04,73,46,60,
RHD000535H04,100,60,81,
RHD000536H04,100,78,89,
RHD000537H04,93,58,73,
RHD000538H04,83,54,73,
RHD000539H04,86,56,73,
RHD000540H04,86,50,69,
RHD000541H04,93,44,69,
RHD000542H04,96,64,82,
RHD000543H04,74,41,58,
RHD000544H04,89,47,70,
RHD000545H04,93,39,73,
RHD000546H04,93,42,70,
RHD000547H04,77,38,57,
RHD000548H04,80,48,62,
RHD000549H04,96,77,89,
RHD000550H04,97,90,93,
RHD000551H04,97,68,87,
RHD000552H04,97,62,83,
RHD000553H04,100,62,83,
RHD000554H04,90,57,73,
RHD000555H04,96,47,76,
RHD000556H04,97,65,86,
RHD000557H04,97,87,93,
RHD000558H04,92,57,77,
RHD000559H04,86,56,71,
RHD000560H04,84,70,78,
RHD000561H04,97,83,91,
RHD000562H04,97,90,95,
RHD000563H04,93,69,86,
RHD000564H04,90,57,71,
RHD000565H04,84,49,66,
RHD000566H04,87,40,63,
RHD000567H04,93,48,70,
RHD000568H04,97,87,92,
RHD000569H04,86,41,66,
RHD000570H04,78,38,57,
RHD000571H04,72,46,63,
RHD000572H04,87,39,59,
RHD000573H04,94,69,86,
RHD000574H04,96,62,79,
RHD000575H04,97,74,87,
RHD000576H04,97,77,88,
RHD000577H04,94,72,86,
RHD000578H04,94,69,82,
RHD000579H04,94,41,69,
RHD000580H04,87,55,72,
RHD000581H04,94,59,74,
RHD000582H04,90,49,74,
RHD000583H04,87,46,72,
RHD000584H04,87,50,68,
RHD000585H04,78,41,56,
RHD000586H04,76,35,52,
RHD000587H04,97,45,75,
RHD000588H04,97,82,88,
RHD000589H04,90,76,83,
RHD000590H04,90,54,72,
RHD000591H04,97,64,80,
RHD000592H04,97,76,91,
RHD000593H04,84,66,73,
RHD000594H04,70,40,57,
RHD000595H04,84,32,55,
RHD000596H04,94,57,72,
RHD000597H04,84,37,63,
RHD000598H04,73,42,58,
RHD000599H04,97,44,66,
RHD000600H04,100,81,90,
RHD000601H04,93,79,87,
RHD000602H04,93,81,86,
RHD000603H04,84,51,70,
RHD000604H04,94,40,70,
RHD000605H04,93,66,79,
RHD000606H04,93,41,66,
RHD000607H04,96,64,83,
RHD000608H04,71,39,56,
RHD000609H04,94,58,74,
RHD000610H04,97,82,88,
RHD000611H04,84,39,63,
RHD000612H04,91,53,67,
RHD000613H04,91,62,75,
RHD000614H04,78,48,62,
RHD000615H04,67,42,55,
RHD000616H04,76,34,52,
RHD000617H04,81,42,59,
RHD000618H04,79,38,60,
RHD000619H04,94,57,75,
RHD000620H04,94,52,75,
RHD000621H04,90,65,80,
RHD000622H04,93,43,74,
RHD000623H04,93,59,79,
RHD000624H04,85,49,66,
RHD000625H04,81,34,56,
RHD000626H04,90,40,61,
RHD000627H04,94,72,84,
RHD000628H04,91,44,68,
RHD000629H04,91,58,76,
RHD000630H04,94,65,85,
RHD000631H04,96,51,80,
RHD000632H04,97,87,93,
RHD000633H04,100,74,85,
RHD000634H04,96,76,88,
RHD000635H04,91,55,77,
RHD000636H04,82,37,62,
RHD000637H04,82,39,62,
RHD000638H04,100,55,73,
RHD000639H04,97,74,89,
RHD000640H04,97,76,87,
RHD000641H04,96,74,85,
RHD000642H04,91,50,74,
RHD000643H04,100,46,79,
RHD000644H04,97,79,90,
RHD000645H04,96,55,79,
RHD000646H04,96,67,87,
RHD000647H04,93,54,73,
RHD000648H04,93,65,81,
RHD000649H04,90,60,74,
RHD000650H04,94,62,79,
RHD000651H04,100,64,85,
RHD000652H04,96,82,90,
RHD000653H04,100,74,88,
RHD000654H04,100,79,91,
RHD000655H04,100,81,89,
RHD000656H04,87,66,77,
RHD000657H04,81,65,73,
RHD000658H04,90,73,79,
RHD000659H04,84,66,75,
RHD000660H04,80,45,63,
RHD000661H04,90,45,66,
RHD000662H04,90,52,76,
RHD000663H04,81,45,64,
RHD000664H04,90,71,80,
RHD000665H04,97,54,75,
RHD000666H04,100,79,87,
RHD000667H04,87,52,73,
RHD000668H04,87,43,65,
RHD000669H04,78,53,68,
RHD000670H04,83,49,65,
RHD000671H04,77,40,58,
RHD000672H04,81,45,64,
RHD000673H04,81,37,64,
RHD000674H04,83,48,64,
RHD000675H04,90,61,74,
RHD000676H04,93,52,72,
RHD000677H04,93,25,70,
RHD000678H04,93,42,74,
RHD000679H04,86,52,69,
RHD000680H04,83,47,64,
RHD000681H04,77,30,55,
RHD000682H04,74,26,54,
RHD000683H04,75,24,43,
RHD000684H04,77,33,48,
RHD000685H04,86,34,68,
RHD000686H04,90,54,74,
RHD000687H04,87,57,70,
RHD000688H04,100,46,66,
RHD000689H04,100,80,95,
RHD000690H04,80,45,67,
RHD000691H04,80,31,50,
RHD000692H04,64,19,37,
RHD000693H04,81,32,56,
RHD000694H04,72,30,49,
RHD000695H04,56,23,39,
RHD000696H04,78,23,47,
RHD000697H04,87,34,62,
RHD000698H04,83,31,59,
RHD000699H04,83,30,62,
RHD000700H04,68,28,46,
RHD000701H04,93,25,49,
RHD000702H04,87,29,55,
RHD000703H04,86,26,53,
RHD000704H04,100,53,75,
RHD000705H04,86,59,75,
RHD000706H04,79,47,65,
RHD000707H04,90,55,72,
RHD000708H04,100,48,71,
RHD000709H04,100,93,97,
RHD000710H04,97,86,91,
RHD000711H04,97,77,88,
RHD000712H04,96,69,87,
RHD000713H04,89,55,74,
RHD000714H04,71,39,55,
RHD000715H04,89,38,63,
RHD000716H04,100,63,84,
RHD000717H04,97,80,89,
RHD000718H04,86,62,78,
RHD000719H04,77,33,56,
RHD000720H04,65,36,48,
RHD000721H04,66,34,48,
RHD000722H04,100,53,90,
RHD000723H04,100,87,97,
RHD000724H04,100,83,94,
RHD000725H04,78,23,53,
RHD000726H04,83,32,55,
RHD000727H04,65,20,42,
RHD000728H04,89,30,58,
RHD000729H04,86,26,63,
RHD000730H04,70,27,51,
RHD000731H04,68,24,45,
RHD000732H04,46,17,30,
RHD000733H04,100,48,84,
RHD000734H04,100,66,85,
RHD000735H04,96,74,85,
RHD000736H04,89,43,60,
RHD000737H04,61,17,34,
RHD000738H04,100,72,88,
RHD000739H04,86,52,65,
RHD000740H04,82,21,40,
RHD000741H04,76,29,55,
RHD000742H04,89,33,64,
RHD000743H04,89,40,66,
RHD000744H04,100,19,55,
RHD000745H04,100,55,83,
RHD000746H04,80,34,56,
RHD000747H04,100,81,94,
RHD000748H04,86,45,74,
RHD000749H04,83,30,55,
RHD000750H04,82,32,54,
RHD000751H04,50,29,36,
RHD000752H04,90,32,51,
RHD000753H04,89,71,81,
RHD000754H04,68,29,50,
RHD000755H04,79,38,54,
RHD000756H04,97,73,89,
RHD000757H04,96,79,88,
RHD000758H04,79,47,66,
RHD000759H04,93,60,76,
RHD000760H04,89,55,73,
RHD000761H04,66,33,51,
RHD000762H04,61,43,53,
RHD000763H04,54,27,39,
RHD000764H04,79,20,43,
RHD000765H04,89,37,65,
RHD000766H04,96,63,78,
RHD000767H04,93,51,66,
RHD000768H04,100,52,82,
RHD000769H04,97,67,82,
RHD000770H04,97,89,92,
RHD000771H04,96,41,64,
RHD000772H04,96,70,83,
RHD000773H04,81,50,69,
RHD000774H04,100,31,57,
RHD000775H04,97,82,92,
RHD000776H04,93,51,76,
RHD000777H04,93,53,82,
RHD000778H04,97,50,79,
RHD000779H04,86,54,69,
RHD000780H04,60,41,53,
RHD000781H04,100,56,84,
RHD000782H04,93,36,71,
RHD000783H04,86,55,75,
RHD000784H04,86,26,52,
RHD000785H04,83,35,55,
RHD000786H04,82,35,62,
RHD000787H04,70,31,49,
RHD000788H04,96,33,59,
RHD000789H04,96,77,84,
RHD000790H04,97,43,69,
RHD000791H04,89,45,63,
RHD000792H04,92,41,65,
RHD000793H04,89,51,64,
RHD000794H04,57,27,41,
RHD000795H04,61,23,39,
RHD000796H04,74,33,55,
RHD000797H04,72,34,49,
RHD000798H04,93,47,64,
RHD000799H04,93,59,80,
RHD000800H04,92,64,79,
RHD000801H04,82,52,66,
RHD000802H04,89,47,68,
RHD000803H04,100,49,66,
RHD000804H04,97,62,79,
RHD000805H04,70,45,56,
RHD000806H04,97,72,88,
RHD000807H04,96,62,75,
RHD000808H04,70,55,64,
RHD000809H04,96,63,78,
RHD000810H04,97,73,88,
RHD000811H04,86,48,65,
RHD000812H04,86,48,65,
RHD000813H04,69,39,52,
RHD000814H04,69,39,53,
RHD000815H04,76,64,69,
RHD000816H04,97,67,85,
RHD000817H04,97,70,90,
RHD000818H04,70,46,58,
RHD000819H04,78,51,62,
RHD000820H04,93,49,71,
RHD000821H04,79,42,62,
RHD000822H04,93,54,74,
RHD000823H04,97,85,91,
RHD000824H04,100,86,93,
RHD000825H04,100,90,96,
RHD000826H04,100,82,94,
RHD000827H04,100,69,83,
RHD000828H04,100,49,75,
RHD000829H04,100,89,96,
RHD000921H04,75,58,68,
RHD000922H04,77,47,62,
RHD000923H04,77,46,62,
RHD000924H04,72,46,59,
RHD000925H04,93,50,71,
RHD000926H04,93,63,73,
RHD000927H04,77,38,56,
RHD000928H04,72,26,51,
RHD000929H04,90,62,78,
RHD000930H04,84,54,70,
RHD000931H04,93,52,71,
RHD000932H04,87,53,74,
RHD000933H04,87,57,73,
RHD000934H04,81,51,68,
RHD000935H04,77,32,57,
RHD000936H04,78,28,51,
RHD000937H04,81,45,63,
RHD000938H04,96,57,82,
RHD000939H04,97,77,87,
RHD000940H04,97,66,77,
RHD000941H04,93,41,67,
RHD000942H04,90,52,70,
RHD000943H04,87,47,69,
RHD000944H04,93,60,75,
RHD000945H04,97,90,94,
RHD000946H04,94,69,84,
RHD000947H04,91,57,77,
RHD000948H04,90,56,69,
RHD000949H04,73,43,57,
RHD000950H04,66,25,45,
RHD000951H04,91,28,55,
RHD000952H04,90,61,78,
RHD000953H04,88,63,78,
RHD000954H04,85,67,77,
RHD000955H04,91,50,72,
RHD000956H04,88,57,73,
RHD000957H04,71,35,55,
RHD000958H04,87,46,67,
RHD000959H04,97,59,82,
RHD000960H04,94,79,88,
RHD000961H04,94,58,81,
RHD000962H04,87,55,74,
RHD000963H04,84,40,65,
RHD000964H04,84,43,68,
RHD000965H04,84,48,68,
RHD000966H04,81,45,62,
RHD000967H04,84,41,63,
RHD000968H04,81,35,58,
RHD000969H04,65,37,51,
RHD000970H04,66,21,42,
RHD000971H04,91,48,76,
RHD000972H04,90,51,68,
RHD000973H04,94,54,76,
RHD000974H04,87,61,77,
RHD000975H04,88,59,74,
RHD000976H04,94,57,75,
RHD000977H04,87,57,70,
RHD000978H04,94,52,73,
RHD000979H04,85,45,66,
RHD000980H04,91,54,74,
RHD000981H04,93,76,87,
RHD000982H04,91,46,63,
RHD000983H04,94,35,54,
RHD000984H04,91,55,73,
RHD000985H04,94,67,81,
RHD000986H04,84,37,64,
RHD000987H04,81,47,59,
RHD000988H04,91,62,83,
RHD000989H04,88,40,68,
RHD000990H04,85,37,62,
RHD000991H04,85,34,64,
RHD000992H04,91,65,79,
RHD000993H04,82,41,66,
RHD000994H04,91,50,72,
RHD000995H04,97,88,93,
RHD000996H04,94,55,78,
RHD000997H04,94,69,83,
RHD000998H04,82,41,59,
RHD000999H04,76,48,64,
RHD001000H04,82,35,61,
RHD001001H04,88,62,75,
RHD001002H04,87,41,63,
RHD001003H04,87,31,54,
RHD001004H04,84,41,58,
RHD001005H04,96,56,78,
RHD001006H04,91,62,75,
RHD001007H04,94,43,63,
RHD001008H04,91,44,72,
RHD001009H04,71,33,49,
RHD001010H04,90,35,55,
RHD001011H04,88,48,76,
RHD001012H04,91,61,76,
RHD001013H04,84,40,62,
RHD001014H04,87,38,63,
RHD001015H04,78,37,58,
RHD001016H04,97,78,89,
RHD001017H04,91,43,67,
RHD001018H04,93,32,67,
RHD001019H04,93,52,80,
RHD001020H04,97,73,87,
RHD001021H04,100,86,92,
RHD001022H04,100,47,75,
RHD001023H04,76,25,45,
RHD001024H04,87,27,50,
RHD001025H04,87,44,58,
RHD001026H04,91,30,63,
RHD001027H04,91,73,81,
RHD001028H04,79,52,68,
RHD001029H04,76,35,55,
RHD001030H04,100,45,74,
RHD001031H04,96,76,84,
RHD001032H04,78,46,62,
RHD001033H04,78,32,57,
RHD001034H04,100,40,67,
RHD001035H04,97,31,66,
RHD001036H04,90,58,69,
RHD001037H04,83,26,55,
RHD001038H04,67,32,48,
RHD001039H04,100,48,77,
RHD001040H04,97,68,84,
RHD001041H04,100,81,93,
RHD001042H04,93,68,80,
RHD001043H04,91,37,65,
RHD001044H04,93,44,73,
RHD001045H04,87,43,66,
RHD001046H04,100,73,89,
RHD001047H04,100,76,91,
RHD001048H04,93,59,75,
RHD001049H04,86,54,70,
RHD001050H04,84,52,68,
RHD001051H04,79,40,53,
RHD001052H04,93,55,76,
RHD001053H04,100,67,85,
RHD001054H04,100,84,95,
RHD001055H04,97,87,93,
RHD001056H04,81,23,51,
RHD001057H04,74,24,49,
RHD001058H04,97,73,86,
RHD001059H04,100,66,86,
RHD001060H04,100,76,93,
RHD001061H04,100,84,95,
RHD001062H04,100,78,87,
RHD001063H04,78,31,52,
RHD001064H04,54,17,32,
RHD001065H04,46,14,25,
RHD001066H04,61,25,39,
RHD001067H04,96,36,69,
RHD001068H04,96,74,88,
RHD001069H04,86,45,65,
RHD001070H04,100,86,92,
RHD001071H04,93,72,83,
RHD001072H04,97,77,92,
RHD001073H04,74,26,51,
RHD001074H04,71,23,34,
RHD001075H04,46,13,22,
RHD001076H04,57,16,32,
RHD001077H04,100,34,52,
RHD001078H04,100,74,93,
RHD001079H04,80,42,64,
RHD001080H04,74,38,58,
RHD001081H04,77,31,52,
RHD001082H04,83,22,46,
RHD001083H04,86,44,69,
RHD001084H04,68,25,41,
RHD001085H04,97,43,69,
RHD001086H04,93,46,62,
RHD001087H04,89,28,50,
RHD001088H04,89,48,68,
RHD001089H04,66,18,44,
RHD001090H04,93,46,83,
RHD001091H04,93,32,70,
RHD001092H04,86,38,70,
RHD001093H04,86,28,56,
RHD001094H04,77,39,56,
RHD001095H04,93,47,73,
RHD001096H04,100,41,73,
RHD001097H04,100,77,91,
RHD001098H04,97,54,89,
RHD001099H04,96,46,68,
RHD001100H04,79,30,54,
RHD001101H04,93,79,89,
RHD001102H04,83,32,53,
RHD001103H04,100,47,72,
RHD001104H04,100,76,90,
RHD001105H04,73,26,46,
RHD001106H04,52,26,38,
RHD001107H04,66,21,40,
RHD001108H04,86,36,53,
RHD001109H04,89,51,74,
RHD001110H04,100,50,76,
RHD001111H04,97,89,95,
RHD001112H04,89,36,55,
RHD001113H04,63,11,28,
RHD001114H04,68,21,40,
RHD001115H04,100,49,71,
RHD001116H04,100,81,93,
RHD001117H04,97,51,84,
RHD001118H04,100,93,97,
RHD001119H04,100,59,85,
RHD001120H04,86,33,65,
RHD001121H04,83,40,59,
RHD001122H04,78,38,52,
RHD001123H04,100,44,80,
RHD001124H04,96,46,76,
RHD001125H04,96,56,81,
RHD001126H04,97,50,83,
RHD001127H04,59,26,42,
RHD001128H04,90,52,81,
RHD001129H04,100,76,92,
RHD001130H04,81,28,64,
RHD001131H04,69,37,51,
RHD001132H04,93,25,51,
RHD001133H04,97,34,67,
RHD001134H04,96,40,65,
RHD001135H04,53,21,35,
RHD001137H04,62,42,55,
RHD001138H04,100,54,79,
RHD001139H04,53,35,43,
RHD001140H04,100,37,78,
RHD001141H04,97,85,93,
RHD001142H04,85,43,68,
RHD001143H04,70,41,54,
RHD001144H04,79,35,56,
RHD001145H04,97,31,60,
RHD001146H04,100,71,85,
RHD001147H04,92,55,74,
RHD001148H04,59,34,46,
RHD001149H04,59,32,43,
RHD001150H04,96,50,75,
RHD001151H04,82,33,56,
RHD001152H04,85,40,66,
RHD001153H04,100,39,69,
RHD001154H04,92,47,72,
RHD001155H04,96,57,75,
RHD001156H04,97,78,91,
RHD001157H04,78,47,62,
RHD001158H04,81,43,59,
RHD001159H04,100,81,92,
RHD001160H04,100,96,99,
RHD001161H04,100,72,90,
RHD001162H04,71,49,62,
RHD001163H04,74,33,58,
RHD001164H04,62,35,44,
RHD001165H04,92,38,73,
RHD001166H04,89,51,69,
RHD001167H04,71,40,58,
RHD001168H04,62,25,44,
RHD001169H04,89,43,65,
RHD001170H04,85,54,71,
RHD001171H04,85,45,55,
RHD001172H04,68,43,56,
RHD001173H04,56,27,43,
RHD001174H04,93,39,68,
RHD001175H04,89,62,73,
RHD001176H04,61,35,48,
RHD001177H04,97,59,82,
RHD001178H04,93,44,67,
RHD001179H04,50,32,42,
RHD001180H04,83,35,58,
RHD001181H04,82,62,76,
RHD001182H04,78,48,60,
RHD001183H04,61,35,45,
RHD001184H04,79,36,49,
RHD001185H04,93,54,75,
RHD001186H04,68,28,47,
RHD001187H04,96,47,70,
RHD001188H04,96,46,62,
RHD001189H04,100,67,90,
RHD001190H04,59,48,54,
RHD001191H04,73,39,52,
RHD001192H04,100,67,90,
RHD001193H04,100,96,99,
RHD001194H04,100,89,96,
RHD001195H04,100,87,95,
RHD001196H04,100,83,90,
RHD001197H04,100,54,77,
RHD001198H04,97,59,68,
RHD001199H04,100,50,70,
RHD001200H04,100,85,94,
RHD001201H04,92,75,85,
RHD001202H04,66,31,44,
RHD001203H04,100,44,68,
RHD001204H04,76,50,65,
RHD001205H04,69,37,54,
RHD001206H04,100,54,69,
RHD001207H04,100,49,78,
RHD001208H04,83,16,42,
RHD001209H04,97,64,84,
RHD001210H04,97,48,73,
RHD001211H04,64,27,48,
RHD001212H04,63,44,52,
RHD001213H04,55,28,43,
RHD001214H04,100,77,93,
RHD001215H04,89,54,72,
RHD001216H04,85,50,67,
RHD001217H04,92,57,76,
RHD001218H04,79,33,50,
RHD001219H04,100,46,88,
RHD001220H04,74,37,53,
RHD001221H04,73,51,64,
RHD001222H04,63,38,49,
RHD001223H04,89,63,81,
RHD001224H04,79,41,64,
RHD001225H04,82,53,72,
RHD001226H04,89,53,71,
RHD001227H04,85,56,74,
RHD001228H04,64,36,51,
RHD001229H04,90,53,72,
RHD001230H04,82,44,61,
RHD001231H04,64,24,46,
RHD001232H04,69,28,49,
RHD001233H04,93,44,70,
RHD001234H04,93,55,73,
RHD001235H04,85,28,60,
RHD001236H04,93,39,57,
RHD001237H04,100,65,84,
RHD001238H04,97,48,73,
RHD001239H04,76,41,59,
