var_name,Max_RH_pct,Rel_Hum_pct,Mean_RH_pct,ref_date
RHD000270H04,93,55,77,
RHD000271H04,97,50,74,
RHD000272H04,100,61,81,
RHD000273H04,90,57,74,
RHD000274H04,84,38,56,
RHD000275H04,94,46,62,
RHD000276H04,96,82,90,
RHD000277H04,100,77,90,
RHD000278H04,94,64,79,
RHD000279H04,72,36,52,
RHD000280H04,70,31,45,
RHD000281H04,78,43,57,
RHD000282H04,97,65,85,
RHD000283H04,94,67,79,
RHD000284H04,70,30,47,
RHD000285H04,97,43,63,
RHD000286H04,91,51,65,
RHD000287H04,76,33,55,
RHD000288H04,94,48,69,
RHD000289H04,100,65,87,
RHD000290H04,100,93,96,
RHD000291H04,96,61,79,
RHD000292H04,96,55,69,
RHD000293H04,85,54,68,
RHD000294H04,87,46,68,
RHD000295H04,90,52,68,
RHD000296H04,84,35,50,
RHD000297H04,76,31,51,
RHD000298H04,93,58,82,
RHD000299H04,84,37,57,
RHD000300H04,84,43,62,
RHD000301H04,86,51,68,
RHD000302H04,83,46,63,
RHD000303H04,97,54,72,
RHD000304H04,87,49,67,
RHD000305H04,97,33,70,
RHD000306H04,97,73,89,
RHD000307H04,93,39,67,
RHD000308H04,87,48,63,
RHD000309H04,63,28,42,
RHD000310H04,86,25,52,
RHD000311H04,55,21,38,
RHD000312H04,55,21,37,
RHD000313H04,89,42,73,
RHD000314H04,83,41,58,
RHD000315H04,97,42,70,
RHD000316H04,97,79,91,
RHD000317H04,87,45,62,
RHD000318H04,69,37,52,
RHD000319H04,72,28,42,
RHD000320H04,93,54,74,
RHD000321H04,84,39,60,
RHD000322H04,90,41,67,
RHD000323H04,93,52,75,
RHD000324H04,96,72,86,
RHD000325H04,93,64,86,
RHD000326H04,93,46,66,
RHD000327H04,97,70,89,
RHD000328H04,97,57,82,
RHD000329H04,89,36,63,
RHD000330H04,86,36,57,
RHD000331H04,80,41,61,
RHD000332H04,73,42,59,
RHD000333H04,83,36,56,
RHD000334H04,86,37,60,
RHD000335H04,97,39,80,
RHD000336H04,63,19,36,
RHD000337H04,97,59,76,
RHD000338H04,93,77,90,
RHD000339H04,86,54,69,
RHD000340H04,86,53,69,
RHD000341H04,93,26,72,
RHD000342H04,96,72,85,
RHD000343H04,93,47,74,
RHD000344H04,93,28,60,
RHD000345H04,93,53,79,
RHD000346H04,76,23,44,
RHD000347H04,67,18,34,
RHD000348H04,62,16,36,
RHD000349H04,77,42,58,
RHD000350H04,60,21,34,
RHD000351H04,67,16,32,
RHD000352H04,59,37,46,
RHD000353H04,93,39,67,
RHD000354H04,93,36,61,
RHD000355H04,93,49,74,
RHD000356H04,63,34,49,
RHD000357H04,58,25,38,
RHD000358H04,83,31,53,
RHD000359H04,83,40,61,
RHD000360H04,90,48,69,
RHD000361H04,97,77,89,
RHD000362H04,97,90,95,
RHD000363H04,86,35,61,
RHD000364H04,46,15,31,
RHD000365H04,60,22,34,
RHD000366H04,82,46,60,
RHD000367H04,89,57,72,
RHD000368H04,89,60,73,
RHD000369H04,96,78,87,
RHD000370H04,96,73,87,
RHD000371H04,96,56,73,
RHD000372H04,68,37,50,
RHD000373H04,55,33,45,
RHD000374H04,62,28,45,
RHD000375H04,86,30,58,
RHD000376H04,96,85,91,
RHD000377H04,97,64,86,
RHD000378H04,97,54,76,
RHD000379H04,72,36,56,
RHD000380H04,81,56,66,
RHD000381H04,96,79,90,
RHD000382H04,75,19,36,
RHD000383H04,58,30,43,
RHD000384H04,89,37,67,
RHD000385H04,72,32,50,
RHD000386H04,64,30,48,
RHD000387H04,93,40,66,
RHD000388H04,96,40,69,
RHD000389H04,96,79,87,
RHD000390H04,76,26,57,
RHD000391H04,71,28,44,
RHD000392H04,50,28,37,
RHD000393H04,72,37,53,
RHD000394H04,97,58,75,
RHD000395H04,96,55,81,
RHD000396H04,73,29,52,
RHD000397H04,96,71,85,
RHD000398H04,97,80,91,
RHD000399H04,97,50,93,
RHD000400H04,93,62,79,
RHD000401H04,97,52,75,
RHD000402H04,97,69,85,
RHD000403H04,64,38,54,
RHD000404H04,64,40,47,
RHD000405H04,96,85,91,
RHD000406H04,93,42,66,
RHD000407H04,78,48,63,
RHD000408H04,63,28,43,
RHD000409H04,92,28,55,
RHD000410H04,100,82,93,
RHD000411H04,89,60,76,
RHD000412H04,75,44,57,
RHD000413H04,55,34,43,
RHD000414H04,63,23,41,
RHD000415H04,62,43,52,
RHD000416H04,88,41,63,
RHD000417H04,85,41,53,
RHD000418H04,85,27,47,
RHD000419H04,75,35,48,
RHD000420H04,92,61,76,
RHD000421H04,79,51,64,
RHD000422H04,86,51,64,
RHD000423H04,90,53,73,
RHD000424H04,97,48,79,
RHD000425H04,85,37,56,
RHD000426H04,73,48,61,
RHD000427H04,69,49,58,
RHD000428H04,60,27,41,
RHD000429H04,65,37,51,
RHD000430H04,72,39,55,
RHD000431H04,86,66,78,
RHD000432H04,92,79,84,
RHD000433H04,92,79,85,
RHD000434H04,92,77,86,
RHD000435H04,92,82,87,
RHD000436H04,97,86,94,
RHD000437H04,97,79,88,
RHD000438H04,97,89,94,
RHD000439H04,97,77,87,
RHD000440H04,97,92,94,
RHD000441H04,92,42,70,
RHD000442H04,59,43,50,
RHD000443H04,67,38,53,
RHD000444H04,74,46,59,
RHD000445H04,78,46,65,
RHD000446H04,78,46,59,
RHD000447H04,74,46,57,
RHD000448H04,92,68,84,
RHD000449H04,62,39,49,
RHD000450H04,61,44,54,
RHD000451H04,96,50,73,
RHD000452H04,82,45,63,
RHD000453H04,67,53,60,
RHD000454H04,97,51,72,
RHD000455H04,92,72,81,
RHD000456H04,85,58,72,
RHD000457H04,88,77,83,
RHD000458H04,85,59,68,
RHD000459H04,69,45,58,
RHD000460H04,89,47,66,
RHD000461H04,78,59,70,
RHD000462H04,81,44,64,
RHD000463H04,73,52,64,
RHD000464H04,73,42,63,
RHD000495H04,73,43,53,
RHD000496H04,96,45,56,
RHD000497H04,82,32,55,
RHD000498H04,97,58,74,
RHD000499H04,97,54,68,
RHD000500H04,62,32,47,
RHD000501H04,70,41,54,
RHD000502H04,89,50,69,
RHD000503H04,97,89,93,
RHD000504H04,96,47,60,
RHD000505H04,69,37,52,
RHD000506H04,75,39,61,
RHD000507H04,97,53,78,
RHD000508H04,96,56,77,
RHD000509H04,77,41,57,
RHD000510H04,89,48,67,
RHD000511H04,92,61,75,
RHD000512H04,96,36,65,
RHD000513H04,72,46,61,
RHD000514H04,76,37,58,
RHD000515H04,93,42,66,
RHD000516H04,97,52,82,
RHD000517H04,63,36,50,
RHD000518H04,93,55,72,
RHD000519H04,89,51,65,
RHD000520H04,77,45,59,
RHD000521H04,86,38,57,
RHD000522H04,89,31,54,
RHD000523H04,82,40,59,
RHD000524H04,82,60,73,
RHD000525H04,89,38,57,
RHD000526H04,100,79,91,
RHD000527H04,97,59,83,
RHD000528H04,75,48,61,
RHD000529H04,70,40,57,
RHD000530H04,68,35,52,
RHD000531H04,86,40,60,
RHD000532H04,86,44,68,
RHD000533H04,82,55,69,
RHD000534H04,77,54,66,
RHD000535H04,96,80,92,
RHD000536H04,100,70,90,
RHD000537H04,97,52,79,
RHD000538H04,93,46,74,
RHD000539H04,93,58,78,
RHD000540H04,89,62,80,
RHD000541H04,80,49,66,
RHD000542H04,77,59,70,
RHD000543H04,83,44,62,
RHD000544H04,83,37,61,
RHD000545H04,90,46,70,
RHD000546H04,83,46,69,
RHD000547H04,89,42,66,
RHD000548H04,90,51,72,
RHD000549H04,97,81,93,
RHD000550H04,97,90,95,
RHD000551H04,97,38,75,
RHD000552H04,93,47,66,
RHD000553H04,78,52,65,
RHD000554H04,81,37,61,
RHD000555H04,90,46,69,
RHD000556H04,96,72,84,
RHD000557H04,96,80,91,
RHD000558H04,97,52,79,
RHD000559H04,89,48,69,
RHD000560H04,93,54,75,
RHD000561H04,96,87,91,
RHD000562H04,97,93,96,
RHD000563H04,100,83,91,
RHD000564H04,86,50,69,
RHD000565H04,77,41,58,
RHD000566H04,89,39,66,
RHD000567H04,93,59,76,
RHD000568H04,97,80,91,
RHD000569H04,80,48,66,
RHD000570H04,69,41,58,
RHD000571H04,77,56,67,
RHD000572H04,93,44,68,
RHD000573H04,97,76,90,
RHD000574H04,97,69,86,
RHD000575H04,96,71,90,
RHD000576H04,97,69,91,
RHD000577H04,97,65,84,
RHD000578H04,96,72,86,
RHD000579H04,82,47,66,
RHD000580H04,85,51,67,
RHD000581H04,88,61,72,
RHD000582H04,84,48,68,
RHD000583H04,90,54,73,
RHD000584H04,90,50,69,
RHD000585H04,81,40,56,
RHD000586H04,78,38,54,
RHD000587H04,97,52,81,
RHD000588H04,96,69,85,
RHD000589H04,90,60,78,
RHD000590H04,87,62,74,
RHD000591H04,96,49,73,
RHD000592H04,97,93,94,
RHD000593H04,93,48,72,
RHD000594H04,72,42,54,
RHD000595H04,75,37,53,
RHD000596H04,84,56,72,
RHD000597H04,82,50,62,
RHD000598H04,81,57,70,
RHD000599H04,96,56,76,
RHD000600H04,97,73,88,
RHD000601H04,97,90,94,
RHD000602H04,97,87,94,
RHD000603H04,87,52,69,
RHD000604H04,93,60,73,
RHD000605H04,90,50,69,
RHD000606H04,93,42,66,
RHD000607H04,93,62,79,
RHD000608H04,90,45,66,
RHD000609H04,96,61,84,
RHD000610H04,97,78,88,
RHD000611H04,84,38,57,
RHD000612H04,93,44,64,
RHD000613H04,91,69,80,
RHD000614H04,90,50,67,
RHD000615H04,81,37,52,
RHD000616H04,87,37,54,
RHD000617H04,75,41,62,
RHD000618H04,84,43,63,
RHD000619H04,91,65,80,
RHD000620H04,94,49,70,
RHD000621H04,94,65,83,
RHD000622H04,90,49,71,
RHD000623H04,93,65,84,
RHD000624H04,87,51,66,
RHD000625H04,73,32,54,
RHD000626H04,97,47,70,
RHD000627H04,96,64,84,
RHD000628H04,82,35,54,
RHD000629H04,96,44,68,
RHD000630H04,97,67,86,
RHD000631H04,94,51,72,
RHD000632H04,97,88,93,
RHD000633H04,96,63,81,
RHD000634H04,97,71,86,
RHD000635H04,93,51,71,
RHD000636H04,84,40,64,
RHD000637H04,93,51,69,
RHD000638H04,97,87,93,
RHD000639H04,97,67,84,
RHD000640H04,91,55,77,
RHD000641H04,91,49,74,
RHD000642H04,87,46,67,
RHD000643H04,96,45,67,
RHD000644H04,97,81,93,
RHD000645H04,100,65,83,
RHD000646H04,97,84,93,
RHD000647H04,97,52,76,
RHD000648H04,87,45,69,
RHD000649H04,93,58,76,
RHD000650H04,97,79,90,
RHD000651H04,97,69,83,
RHD000652H04,97,62,83,
RHD000653H04,93,56,78,
RHD000654H04,97,84,91,
RHD000655H04,90,66,78,
RHD000656H04,93,50,70,
RHD000657H04,93,51,69,
RHD000658H04,93,63,79,
RHD000659H04,90,63,74,
RHD000660H04,93,51,72,
RHD000661H04,93,76,89,
RHD000662H04,93,42,68,
RHD000663H04,97,48,69,
RHD000664H04,96,43,73,
RHD000665H04,97,54,83,
RHD000666H04,97,43,75,
RHD000667H04,75,33,53,
RHD000668H04,93,47,72,
RHD000669H04,93,54,78,
RHD000670H04,83,56,74,
RHD000671H04,80,53,68,
RHD000672H04,74,37,55,
RHD000673H04,93,50,70,
RHD000674H04,93,66,79,
RHD000675H04,97,79,89,
RHD000676H04,96,36,64,
RHD000677H04,83,26,51,
RHD000678H04,86,22,45,
RHD000679H04,80,35,55,
RHD000680H04,61,33,42,
RHD000681H04,56,30,44,
RHD000682H04,66,24,39,
RHD000683H04,66,23,40,
RHD000684H04,83,35,52,
RHD000685H04,87,37,60,
RHD000686H04,86,43,62,
RHD000687H04,80,40,57,
RHD000688H04,93,44,61,
RHD000689H04,97,80,93,
RHD000690H04,89,45,63,
RHD000691H04,73,21,38,
RHD000692H04,66,25,40,
RHD000693H04,50,17,34,
RHD000694H04,50,23,34,
RHD000695H04,54,27,38,
RHD000696H04,56,17,36,
RHD000697H04,72,27,45,
RHD000698H04,47,22,34,
RHD000699H04,68,21,35,
RHD000700H04,66,20,35,
RHD000701H04,81,22,40,
RHD000702H04,83,22,39,
RHD000703H04,74,25,44,
RHD000704H04,90,51,72,
RHD000705H04,96,66,77,
RHD000706H04,96,56,78,
RHD000707H04,97,69,84,
RHD000708H04,100,42,72,
RHD000709H04,97,93,95,
RHD000710H04,97,59,74,
RHD000711H04,89,39,62,
RHD000712H04,92,57,78,
RHD000713H04,90,40,67,
RHD000714H04,86,35,61,
RHD000715H04,97,40,65,
RHD000716H04,100,90,96,
RHD000717H04,96,69,80,
RHD000718H04,82,43,61,
RHD000719H04,70,20,41,
RHD000720H04,68,51,58,
RHD000721H04,93,46,59,
RHD000722H04,100,83,96,
RHD000723H04,97,78,89,
RHD000724H04,84,46,65,
RHD000725H04,67,21,40,
RHD000726H04,53,23,35,
RHD000727H04,41,25,31,
RHD000728H04,35,13,23,
RHD000729H04,70,12,32,
RHD000730H04,64,15,35,
RHD000731H04,51,15,27,
RHD000732H04,49,25,36,
RHD000733H04,97,44,76,
RHD000734H04,97,49,75,
RHD000735H04,83,44,60,
RHD000736H04,74,23,40,
RHD000737H04,73,16,38,
RHD000738H04,100,63,86,
RHD000739H04,97,28,59,
RHD000740H04,75,21,37,
RHD000741H04,73,25,47,
RHD000742H04,93,38,68,
RHD000743H04,89,24,47,
RHD000744H04,96,30,56,
RHD000745H04,97,57,79,
RHD000746H04,76,32,52,
RHD000747H04,90,48,79,
RHD000748H04,77,23,49,
RHD000749H04,59,26,37,
RHD000750H04,65,19,42,
RHD000751H04,67,33,44,
RHD000752H04,74,36,51,
RHD000753H04,71,44,58,
RHD000754H04,64,33,48,
RHD000755H04,85,57,69,
RHD000756H04,97,82,91,
RHD000757H04,97,70,85,
RHD000758H04,82,42,58,
RHD000759H04,96,56,74,
RHD000760H04,75,36,55,
RHD000761H04,72,38,56,
RHD000762H04,67,47,59,
RHD000763H04,63,35,50,
RHD000764H04,73,20,43,
RHD000765H04,89,57,72,
RHD000766H04,96,75,86,
RHD000767H04,92,25,52,
RHD000768H04,97,67,83,
RHD000769H04,92,51,71,
RHD000770H04,92,84,90,
RHD000771H04,88,38,60,
RHD000772H04,92,61,81,
RHD000773H04,88,59,71,
RHD000774H04,92,51,66,
RHD000775H04,96,88,91,
RHD000776H04,96,48,67,
RHD000777H04,97,47,87,
RHD000778H04,85,40,60,
RHD000779H04,83,40,58,
RHD000780H04,68,34,49,
RHD000781H04,96,60,79,
RHD000782H04,77,41,56,
RHD000783H04,66,42,56,
RHD000784H04,78,29,49,
RHD000785H04,78,43,65,
RHD000786H04,61,25,42,
RHD000787H04,62,27,47,
RHD000788H04,93,41,66,
RHD000789H04,97,46,64,
RHD000790H04,89,43,66,
RHD000791H04,89,26,46,
RHD000792H04,73,50,57,
RHD000793H04,60,33,48,
RHD000794H04,46,21,32,
RHD000795H04,53,22,34,
RHD000796H04,68,31,51,
RHD000797H04,59,34,43,
RHD000798H04,85,42,59,
RHD000799H04,85,56,70,
RHD000800H04,73,50,59,
RHD000801H04,89,37,56,
RHD000802H04,85,50,61,
RHD000803H04,100,54,77,
RHD000804H04,96,72,82,
RHD000805H04,85,73,78,
RHD000806H04,96,78,88,
RHD000807H04,96,78,85,
RHD000808H04,92,78,82,
RHD000809H04,96,85,90,
RHD000810H04,96,59,80,
RHD000811H04,79,56,69,
RHD000812H04,75,47,60,
RHD000813H04,85,66,75,
RHD000814H04,82,27,51,
RHD000815H04,89,75,84,
RHD000816H04,93,76,87,
RHD000817H04,97,81,92,
RHD000818H04,81,56,64,
RHD000819H04,72,44,57,
RHD000820H04,88,59,71,
RHD000821H04,72,40,60,
RHD000822H04,92,72,82,
RHD000823H04,96,92,93,
RHD000824H04,97,92,95,
RHD000825H04,97,93,95,
RHD000826H04,97,77,91,
RHD000827H04,83,54,70,
RHD000828H04,93,58,74,
RHD000829H04,97,63,90,
RHD000921H04,90,60,73,
RHD000922H04,83,52,65,
RHD000923H04,89,52,71,
RHD000924H04,97,44,73,
RHD000925H04,100,59,84,
RHD000926H04,93,65,82,
RHD000927H04,86,37,60,
RHD000928H04,80,44,62,
RHD000929H04,97,81,90,
RHD000930H04,100,70,86,
RHD000931H04,100,90,96,
RHD000932H04,100,87,97,
RHD000933H04,97,60,80,
RHD000934H04,93,46,64,
RHD000935H04,65,43,55,
RHD000936H04,84,32,58,
RHD000937H04,93,57,77,
RHD000938H04,100,82,92,
RHD000939H04,97,71,87,
RHD000940H04,90,61,72,
RHD000941H04,81,42,62,
RHD000942H04,93,42,66,
RHD000943H04,96,41,68,
RHD000944H04,100,70,84,
RHD000945H04,100,96,99,
RHD000946H04,100,93,97,
RHD000947H04,97,55,77,
RHD000948H04,93,50,71,
RHD000949H04,87,41,61,
RHD000950H04,70,38,54,
RHD000951H04,96,37,66,
RHD000952H04,93,57,79,
RHD000953H04,97,58,81,
RHD000954H04,96,62,80,
RHD000955H04,97,50,76,
RHD000956H04,96,51,77,
RHD000957H04,78,32,57,
RHD000958H04,100,53,76,
RHD000959H04,100,81,93,
RHD000960H04,100,84,96,
RHD000961H04,100,35,68,
RHD000962H04,90,31,61,
RHD000963H04,80,28,53,
RHD000964H04,93,35,63,
RHD000965H04,90,43,69,
RHD000966H04,78,39,56,
RHD000967H04,73,30,49,
RHD000968H04,81,31,52,
RHD000969H04,72,37,57,
RHD000970H04,76,29,51,
RHD000971H04,100,45,68,
RHD000972H04,97,54,78,
RHD000973H04,96,53,68,
RHD000974H04,94,49,75,
RHD000975H04,94,44,74,
RHD000976H04,94,44,69,
RHD000977H04,91,48,74,
RHD000978H04,93,42,65,
RHD000979H04,84,40,63,
RHD000980H04,97,53,74,
RHD000981H04,97,60,81,
RHD000982H04,81,42,63,
RHD000983H04,79,41,55,
RHD000984H04,90,41,66,
RHD000985H04,96,65,84,
RHD000986H04,78,38,57,
RHD000987H04,70,51,62,
RHD000988H04,94,51,75,
RHD000989H04,82,35,57,
RHD000990H04,76,36,57,
RHD000991H04,84,40,58,
RHD000992H04,93,59,74,
RHD000993H04,82,47,67,
RHD000994H04,94,48,69,
RHD000995H04,100,87,94,
RHD000996H04,100,46,74,
RHD000997H04,96,50,69,
RHD000998H04,84,34,54,
RHD000999H04,97,54,71,
RHD001000H04,93,44,64,
RHD001001H04,97,51,75,
RHD001002H04,90,45,66,
RHD001003H04,84,32,50,
RHD001004H04,66,27,43,
RHD001005H04,93,45,67,
RHD001006H04,93,47,63,
RHD001007H04,97,43,67,
RHD001008H04,97,51,73,
RHD001009H04,67,35,46,
RHD001010H04,84,28,53,
RHD001011H04,96,56,83,
RHD001012H04,84,49,68,
RHD001013H04,80,36,54,
RHD001014H04,75,37,55,
RHD001015H04,80,39,59,
RHD001016H04,97,52,82,
RHD001017H04,76,40,55,
RHD001018H04,90,36,57,
RHD001019H04,90,54,73,
RHD001020H04,100,55,77,
RHD001021H04,96,81,89,
RHD001022H04,90,38,60,
RHD001023H04,66,27,42,
RHD001024H04,93,44,67,
RHD001025H04,90,50,65,
RHD001026H04,93,42,70,
RHD001027H04,90,61,72,
RHD001028H04,86,51,65,
RHD001029H04,63,37,49,
RHD001030H04,97,32,60,
RHD001031H04,93,51,74,
RHD001032H04,83,37,59,
RHD001033H04,87,37,59,
RHD001034H04,100,53,70,
RHD001035H04,100,46,71,
RHD001036H04,93,30,56,
RHD001037H04,65,28,40,
RHD001038H04,61,29,43,
RHD001039H04,100,31,60,
RHD001040H04,100,76,87,
RHD001041H04,100,66,85,
RHD001042H04,83,67,74,
RHD001043H04,100,51,64,
RHD001044H04,90,39,59,
RHD001045H04,84,38,59,
RHD001046H04,100,69,91,
RHD001047H04,100,64,85,
RHD001048H04,84,33,57,
RHD001049H04,89,46,59,
RHD001050H04,90,45,57,
RHD001051H04,90,31,50,
RHD001052H04,93,38,66,
RHD001053H04,100,48,76,
RHD001054H04,100,48,75,
RHD001055H04,97,42,88,
RHD001056H04,71,15,37,
RHD001057H04,87,36,57,
RHD001058H04,97,50,79,
RHD001059H04,97,54,80,
RHD001060H04,96,49,73,
RHD001061H04,100,50,76,
RHD001062H04,100,54,75,
RHD001063H04,80,32,49,
RHD001064H04,46,22,32,
RHD001065H04,55,11,31,
RHD001066H04,70,27,47,
RHD001067H04,86,27,49,
RHD001068H04,86,30,44,
RHD001069H04,89,15,45,
RHD001070H04,97,83,93,
RHD001071H04,97,69,85,
RHD001072H04,97,44,74,
RHD001073H04,58,22,41,
RHD001074H04,54,27,36,
RHD001075H04,41,19,28,
RHD001076H04,59,22,40,
RHD001077H04,93,41,61,
RHD001078H04,96,46,82,
RHD001079H04,70,23,41,
RHD001080H04,58,22,41,
RHD001081H04,51,14,30,
RHD001082H04,86,27,48,
RHD001083H04,74,30,49,
RHD001084H04,68,30,48,
RHD001085H04,100,65,82,
RHD001086H04,78,25,52,
RHD001087H04,93,45,66,
RHD001088H04,93,38,57,
RHD001089H04,86,16,33,
RHD001090H04,100,61,83,
RHD001091H04,67,22,39,
RHD001092H04,89,37,58,
RHD001093H04,76,27,47,
RHD001094H04,93,44,63,
RHD001095H04,86,66,77,
RHD001096H04,100,49,76,
RHD001097H04,100,50,74,
RHD001098H04,97,56,80,
RHD001099H04,72,32,48,
RHD001100H04,93,31,55,
RHD001101H04,93,33,56,
RHD001102H04,64,23,40,
RHD001103H04,96,51,72,
RHD001104H04,100,50,86,
RHD001105H04,52,24,35,
RHD001106H04,61,28,41,
RHD001107H04,68,28,45,
RHD001108H04,86,46,62,
RHD001109H04,97,50,75,
RHD001110H04,100,49,72,
RHD001111H04,100,76,96,
RHD001112H04,73,29,45,
RHD001113H04,59,21,36,
RHD001114H04,67,27,45,
RHD001115H04,100,53,75,
RHD001116H04,100,66,94,
RHD001117H04,100,38,65,
RHD001118H04,100,80,94,
RHD001119H04,97,33,75,
RHD001120H04,86,31,54,
RHD001121H04,62,34,49,
RHD001122H04,62,38,50,
RHD001123H04,100,59,87,
RHD001124H04,89,41,60,
RHD001125H04,92,44,67,
RHD001126H04,92,45,73,
RHD001127H04,64,30,46,
RHD001128H04,96,52,70,
RHD001129H04,100,67,84,
RHD001130H04,67,34,49,
RHD001131H04,61,33,46,
RHD001132H04,96,36,55,
RHD001133H04,93,42,60,
RHD001134H04,96,37,61,
RHD001135H04,65,25,39,
RHD001136H04,81,37,56,
RHD001137H04,84,41,61,
RHD001138H04,92,33,82,
RHD001139H04,60,32,41,
RHD001140H04,90,52,69,
RHD001141H04,96,55,83,
RHD001142H04,64,31,49,
RHD001143H04,69,37,49,
RHD001144H04,88,44,60,
RHD001145H04,93,45,65,
RHD001146H04,90,60,72,
RHD001147H04,93,52,69,
RHD001148H04,60,35,48,
RHD001149H04,85,36,53,
RHD001150H04,89,54,80,
RHD001151H04,61,39,52,
RHD001152H04,82,33,55,
RHD001153H04,93,44,73,
RHD001154H04,75,43,62,
RHD001155H04,97,66,84,
RHD001156H04,97,88,93,
RHD001157H04,81,52,64,
RHD001158H04,92,58,71,
RHD001159H04,100,88,93,
RHD001160H04,100,92,96,
RHD001161H04,96,73,85,
RHD001162H04,89,50,65,
RHD001163H04,51,37,44,
RHD001164H04,50,32,40,
RHD001165H04,89,66,81,
RHD001166H04,78,51,63,
RHD001167H04,74,35,51,
RHD001168H04,64,30,45,
RHD001169H04,96,55,74,
RHD001170H04,92,53,70,
RHD001171H04,88,43,62,
RHD001172H04,77,41,55,
RHD001173H04,57,39,49,
RHD001174H04,92,41,62,
RHD001175H04,70,57,63,
RHD001176H04,69,40,54,
RHD001177H04,97,63,88,
RHD001178H04,75,17,40,
RHD001179H04,52,28,39,
RHD001180H04,97,42,69,
RHD001181H04,96,47,64,
RHD001182H04,74,46,58,
RHD001183H04,70,39,54,
RHD001184H04,64,46,55,
RHD001185H04,93,51,77,
RHD001186H04,67,35,53,
RHD001187H04,92,59,77,
RHD001188H04,93,52,68,
RHD001189H04,97,72,91,
RHD001190H04,69,40,53,
RHD001191H04,75,46,56,
RHD001192H04,100,75,91,
RHD001193H04,100,93,98,
RHD001194H04,100,92,96,
RHD001195H04,100,86,94,
RHD001196H04,100,89,93,
RHD001197H04,97,62,84,
RHD001198H04,82,69,76,
RHD001199H04,97,69,82,
RHD001200H04,100,91,95,
RHD001201H04,96,45,84,
RHD001202H04,58,24,43,
RHD001203H04,100,56,76,
RHD001204H04,70,54,61,
RHD001205H04,80,39,61,
RHD001206H04,100,71,82,
RHD001207H04,100,52,77,
RHD001208H04,62,22,35,
RHD001209H04,97,51,72,
RHD001210H04,96,29,57,
RHD001211H04,72,19,39,
RHD001212H04,52,31,42,
RHD001213H04,80,35,47,
RHD001214H04,100,73,91,
RHD001215H04,82,63,71,
RHD001216H04,88,49,67,
RHD001217H04,92,54,71,
RHD001218H04,75,48,60,
RHD001219H04,100,70,86,
RHD001220H04,75,39,55,
RHD001221H04,77,57,66,
RHD001222H04,86,41,56,
RHD001223H04,97,66,82,
RHD001224H04,88,53,71,
RHD001225H04,88,54,70,
RHD001226H04,85,56,70,
RHD001227H04,79,66,72,
RHD001228H04,79,54,63,
RHD001229H04,93,58,84,
RHD001230H04,69,39,51,
RHD001231H04,65,23,44,
RHD001232H04,75,37,55,
RHD001233H04,93,52,76,
RHD001234H04,97,43,74,
RHD001235H04,78,36,56,
RHD001236H04,97,45,67,
RHD001237H04,97,50,78,
